img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_508_jpeg.jpg,0,0,0.1609,0.6294,0.0288,0.0246,0.0643,0.0035,0.2147,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-slight-vignette-effect_801820910_jpeg.jpg,1,0,0.2153,0.0670,0.2243,0.0524,0.1140,0.0435,0.7906,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-flock-of-birds_399017273_jpeg.jpg,1,1,0.9998,0.9990,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_294_jpeg.jpg,0,0,0.2153,0.6157,0.5173,0.0040,0.0054,0.0058,0.1437,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_398_jpeg.jpg,0,1,0.9507,0.9972,0.9998,0.9522,0.7581,0.9971,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-hay-bales_453099743_jpeg.jpg,1,1,0.9995,0.9998,1.0000,0.9981,1.0000,1.0000,0.9992,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_247083813_jpeg.jpg,1,1,0.9956,1.0000,1.0000,1.0000,0.9768,0.9968,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_17_jpeg.jpg,0,0,0.0358,0.0001,0.0006,0.0154,0.1893,0.0009,0.0084,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_small-countryside-church-with-stone-walls_911251732_jpeg.jpg,1,1,0.9999,0.9998,1.0000,1.0000,1.0000,1.0000,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_54267348_jpeg.jpg,1,1,0.9967,1.0000,0.9993,1.0000,0.9895,0.9997,0.9917,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_old-european-cathedral-with-gothic-details-daylight_991348896_jpeg.jpg,1,1,0.9953,0.9999,1.0000,0.9741,1.0000,0.9980,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_938_jpeg.jpg,0,0,0.0911,0.0422,0.0008,0.0000,0.0080,0.0007,0.4952,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1942_jpeg.jpg,0,1,0.7991,0.9827,0.9184,0.0052,0.9938,0.9773,0.9170,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_769_jpeg.jpg,0,0,0.2546,0.5963,0.3331,0.0004,0.5099,0.0074,0.0803,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_239_jpeg.jpg,0,1,0.7175,0.9970,0.4803,0.0071,0.8456,0.9966,0.9785,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_831_jpeg.jpg,0,0,0.2657,0.2505,0.2174,0.0000,0.9639,0.0494,0.1128,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_946_jpeg.jpg,0,0,0.2670,0.5883,0.3966,0.0048,0.1111,0.0008,0.5003,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1554_jpeg.jpg,0,0,0.4047,0.9686,0.2665,0.0169,0.1352,0.1667,0.8742,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1042_jpeg.jpg,0,1,0.6791,0.8275,0.6098,0.0472,0.7344,0.9282,0.9277,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_223_jpeg.jpg,0,0,0.3289,0.8885,0.9917,0.0085,0.0017,0.0085,0.0747,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_1011_jpeg.jpg,0,0,0.0845,0.0000,0.0017,0.0000,0.5051,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_555845817_jpeg.jpg,1,1,0.8906,0.9952,0.9949,0.3687,0.9998,0.9872,0.9979,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_599924860_jpeg.jpg,1,1,0.9999,0.9999,1.0000,1.0000,0.9997,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_futuristic-office-tower-with-curved-glass-blue-sky_876928441_jpeg.jpg,1,1,0.9182,0.9999,0.9991,0.5306,0.9999,0.9994,0.9805,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-man-with-long-hair-and-tattoos-dramatic-lighti_412834920_jpeg.jpg,1,1,0.9975,0.9999,0.9996,1.0000,0.9996,1.0000,0.9856,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_949_jpeg.jpg,0,0,0.0006,0.0001,0.0008,0.0001,0.0016,0.0007,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bicycle-on-path_647305492_jpeg.jpg,1,1,0.9995,0.9998,0.9999,0.9998,0.9981,0.9999,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-bench-near-path_834718476_jpeg.jpg,1,1,0.9910,0.9997,1.0000,0.9522,0.9943,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_980908798_jpeg.jpg,1,1,0.9992,1.0000,0.9998,0.9964,0.9987,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_79_jpeg.jpg,0,0,0.0595,0.0000,0.0009,0.0001,0.3317,0.0239,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_239699131_jpeg.jpg,1,1,0.9335,0.9913,1.0000,0.6929,1.0000,0.9191,0.9974,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1806_jpeg.jpg,0,1,0.8873,0.7736,1.0000,0.5770,0.9937,1.0000,0.9794,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_503500182_jpeg.jpg,1,1,0.9943,1.0000,0.9951,1.0000,1.0000,0.9714,0.9996,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1741_jpeg.jpg,0,1,0.8413,0.4984,0.9927,0.7678,0.8437,0.9996,0.9457,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_852_noisy.jpg,0,0,0.0115,0.0005,0.0001,0.0036,0.0004,0.0572,0.0071,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1131_noisy.jpg,0,0,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_snow-covered-alpine-chalet-with-warm-lights-inside_840081099_noisy.jpg,1,1,0.7175,0.9507,0.9282,0.0680,0.9513,0.9487,0.4583,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_608_noisy.jpg,0,0,0.0743,0.3034,0.0006,0.0368,0.0753,0.0299,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_modern-glass-facade-daylight_443516367_noisy.jpg,1,1,0.5794,0.5146,0.8195,0.0123,0.8317,0.7033,0.5951,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2071_noisy.jpg,0,0,0.0010,0.0000,0.0061,0.0000,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_581_noisy.jpg,0,0,0.0094,0.0000,0.0003,0.0019,0.0015,0.0000,0.0526,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1041_noisy.jpg,0,0,0.0003,0.0000,0.0000,0.0000,0.0000,0.0002,0.0017,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bicycle-on-path_647305492_noisy.jpg,1,0,0.1451,0.7069,0.0098,0.0001,0.0070,0.0062,0.1408,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1087_noisy.jpg,0,0,0.0005,0.0008,0.0001,0.0012,0.0007,0.0001,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_309_noisy.jpg,0,0,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1722_noisy.jpg,0,0,0.0001,0.0000,0.0002,0.0000,0.0000,0.0000,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1236_noisy.jpg,0,0,0.0931,0.0037,0.0003,0.0806,0.0000,0.0057,0.4680,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_192673893_noisy.jpg,1,1,0.7256,0.9974,0.9614,1.0000,0.8723,0.3051,0.2175,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_970_noisy.jpg,0,0,0.0388,0.0002,0.0025,0.0000,0.2188,0.0008,0.0104,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1187_noisy.jpg,0,0,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_231009562_noisy.jpg,1,1,0.6386,0.9429,0.9963,1.0000,0.0195,0.8730,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-middle-aged-man-with-shaved-head-gym-background_133523721_noisy.jpg,1,1,0.5142,0.9978,0.0784,0.9952,0.8593,0.1027,0.0522,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1942_noisy.jpg,0,0,0.0016,0.0000,0.0000,0.0000,0.0026,0.0000,0.0070,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1228_noisy.jpg,0,0,0.0705,0.0000,0.1828,0.0001,0.0033,0.1581,0.0784,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-mediterranean-style_74041731_noisy.jpg,1,1,0.9935,1.0000,0.9989,0.9999,0.9683,0.9968,0.9973,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_547_noisy.jpg,0,0,0.0922,0.0003,0.0007,0.0023,0.4366,0.0357,0.0776,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_585_noisy.jpg,0,0,0.1256,0.0213,0.0193,0.0000,0.0004,0.5430,0.1699,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_coastal-cliffs-with-crashing-waves-overcast-weather_806528434_noisy.jpg,1,0,0.0645,0.0325,0.0000,0.0020,0.0000,0.0000,0.3524,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-tractor-on-field_310982801_noisy.jpg,1,0,0.2962,0.9045,0.0000,0.4136,0.3362,0.0000,0.1228,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_vast-tundra-under-cloudy-sky-lonely-feeling_751044797_noisy.jpg,1,0,0.1321,0.0059,0.0005,0.1820,0.0666,0.0091,0.5286,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_classic-new-york-brownstone-street-autumn-leaves_551208306_noisy.jpg,1,1,0.5937,0.4968,0.2698,0.9417,0.8527,0.9999,0.0013,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_806839655_noisy.jpg,1,0,0.3466,0.9390,0.0072,0.0036,0.3038,0.0299,0.7958,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-middle-aged-man-with-shaved-head-gym-background_334702823_noisy.jpg,1,1,0.8494,0.9541,0.9516,0.9980,0.9699,0.4131,0.8099,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_suburban-residential-street-with-family-houses_850826209_noisy.jpg,1,0,0.0516,0.0027,0.2516,0.0000,0.0001,0.0018,0.0535,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_599924860_noisy.jpg,1,0,0.3567,0.0884,0.0231,1.0000,0.6461,0.1729,0.2096,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_321455483_noisy.jpg,1,1,0.8820,0.8375,0.9995,0.9987,0.8734,0.5846,0.9983,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-tree-shadow-on-wall_456195627_noisy.jpg,1,0,0.0307,0.1008,0.0122,0.0002,0.0315,0.0011,0.0382,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-young-boy-with-curly-hair-smiling-outdoors-in-the_239670712_noisy.jpg,1,1,0.8457,0.4757,0.9994,0.9985,0.9999,1.0000,0.6008,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_83_noisy.jpg,0,0,0.0396,0.0001,0.0053,0.0000,0.0000,0.0531,0.1794,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_547_noisy.jpg,0,0,0.0007,0.0029,0.0007,0.0001,0.0005,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_waterfall-in-cloudy-weather_283602088_noisy.jpg,1,1,0.8552,0.9966,1.0000,0.1923,0.9589,0.9974,0.9863,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_307_noisy.jpg,0,0,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_328_noisy.jpg,0,0,0.0008,0.0014,0.0005,0.0005,0.0022,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_241_noisy.jpg,0,0,0.0003,0.0001,0.0002,0.0000,0.0000,0.0012,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-indigenous-woman-in-traditional-clothing_91969691_noisy.jpg,1,1,0.9587,0.9917,0.8038,1.0000,0.9794,0.9868,0.9903,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_371527222_noisy.jpg,1,0,0.4219,0.9926,0.0101,0.4501,0.2646,0.0510,0.7633,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_200_noisy.jpg,0,0,0.0098,0.0000,0.0582,0.0001,0.0001,0.0002,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_desert-under-bright-sun_238642890_noisy.jpg,1,0,0.1292,0.7193,0.0000,0.0011,0.0098,0.0076,0.0373,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_96427805_noisy.jpg,1,0,0.3590,0.2515,0.0147,0.0406,0.9429,0.0000,0.9042,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_rolling-green-hills-in-spring-wildflowers-in-bloom_591957562_noisy.jpg,1,1,0.7111,0.1866,0.9875,0.9981,0.5353,0.9994,0.5597,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-barn_923894849_noisy.jpg,1,0,0.1786,0.0770,0.0001,0.2255,0.0285,0.0914,0.6491,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_937_noisy.jpg,0,0,0.0505,0.0018,0.0012,0.0022,0.1730,0.0086,0.1163,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_649_noisy.jpg,0,0,0.0001,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bench-near-path_389555303_noisy.jpg,1,0,0.3038,0.9595,0.0051,0.1184,0.0857,0.1330,0.5212,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_426_noisy.jpg,0,0,0.0076,0.0000,0.0001,0.0000,0.0000,0.0000,0.0453,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_157243285_noisy.jpg,1,1,0.7334,0.9991,0.9673,1.0000,0.4370,0.9969,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-ivy-on-facade_363446379_noisy.jpg,1,0,0.1724,0.1808,0.1971,0.2857,0.2731,0.0973,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_73_noisy.jpg,0,0,0.0094,0.0001,0.0000,0.0000,0.0540,0.0025,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_grassland-with-grazing-animals-cloudy-sky_976783825_noisy.jpg,1,0,0.4316,0.0101,0.0045,0.9481,0.1337,1.0000,0.4932,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_313_noisy.jpg,0,0,0.0447,0.0025,0.0023,0.0026,0.1729,0.0169,0.0708,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_899_noisy.jpg,0,0,0.0050,0.0028,0.0010,0.0003,0.0011,0.0239,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_787_noisy.jpg,0,0,0.0082,0.0008,0.0010,0.0027,0.0178,0.0000,0.0269,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_desert-plateau-with-cacti-midday-sun_603102939_noisy.jpg,1,1,0.8835,0.9978,1.0000,0.9984,0.8995,1.0000,0.4050,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-small-shop-sign_191297873_noisy.jpg,1,0,0.0109,0.0004,0.0027,0.0245,0.0065,0.0315,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_cloudy-mountain-view_361081824_noisy.jpg,1,1,0.9149,0.9964,0.9994,0.6299,0.9995,0.9994,0.8647,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_448_noisy.jpg,0,0,0.0091,0.0003,0.0007,0.0012,0.0015,0.0000,0.0510,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_90_noisy.jpg,0,0,0.0098,0.0006,0.0010,0.0000,0.0013,0.0519,0.0040,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1970_noisy.jpg,0,0,0.0012,0.0002,0.0018,0.0046,0.0005,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_797163847_noisy.jpg,1,1,0.9896,0.9821,1.0000,0.9977,0.9950,0.9743,0.9884,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_398_noisy.jpg,0,0,0.0003,0.0003,0.0010,0.0001,0.0000,0.0003,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-oasis-with-palm-trees-and-water-pool_954553133_noisy.jpg,1,1,0.5821,0.9993,0.6936,0.9207,0.2533,0.0001,0.6257,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_325155442_noisy.jpg,1,1,0.5750,0.9932,0.9995,0.0262,0.2120,0.7363,0.4829,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_442_noisy.jpg,0,0,0.0119,0.0008,0.0124,0.0030,0.0155,0.0278,0.0119,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_457611678_noisy.jpg,1,0,0.0758,0.0003,0.0000,0.0001,0.0200,0.0019,0.4327,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_381_noisy.jpg,0,0,0.0351,0.0006,0.0026,0.0239,0.1612,0.0048,0.0175,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_831471932_noisy.jpg,1,1,0.7708,0.8684,1.0000,0.7748,0.9155,0.9999,0.0665,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-flock-of-birds_399017273_noisy.jpg,1,0,0.1206,0.5591,0.0000,0.0370,0.0094,0.0000,0.1181,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1554_noisy.jpg,0,0,0.0002,0.0003,0.0000,0.0000,0.0000,0.0001,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2033_noisy.jpg,0,0,0.0032,0.0000,0.0010,0.0001,0.0000,0.0014,0.0164,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_traditional-japanese-wooden-house-garden-with-lanterns_772649235_noisy.jpg,1,1,0.6619,0.7186,0.9990,0.7712,0.0279,0.9998,0.4550,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_946_noisy.jpg,0,0,0.0041,0.0013,0.0001,0.0001,0.0125,0.0002,0.0107,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_865_noisy.jpg,0,0,0.0066,0.0004,0.0002,0.0000,0.0115,0.0001,0.0274,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_desert-dunes-under-clear-blue-sky-detailed-sand-textures_308071260_noisy.jpg,1,1,0.6494,0.9438,0.5355,0.4236,0.9836,0.0802,0.9295,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_972_noisy.jpg,0,0,0.0008,0.0000,0.0000,0.0044,0.0000,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-blurred-city-lights_617361057_noisy.jpg,1,0,0.2710,0.2813,0.0965,0.9869,0.2530,0.0034,0.0051,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_779_noisy.jpg,0,0,0.0050,0.0006,0.0006,0.0000,0.0250,0.0029,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_98_noisy.jpg,0,0,0.0033,0.0000,0.0054,0.0104,0.0001,0.0007,0.0033,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_355_noisy.jpg,0,0,0.0637,0.0000,0.0001,0.0000,0.3505,0.0002,0.0313,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1521_noisy.jpg,0,0,0.0028,0.0000,0.0000,0.0000,0.0038,0.0000,0.0128,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_479_noisy.jpg,0,0,0.2284,0.9132,0.2640,0.0197,0.0367,0.0310,0.1058,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1586_noisy.jpg,0,0,0.0004,0.0000,0.0000,0.0000,0.0001,0.0000,0.0024,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1797_noisy.jpg,0,0,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0263,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_710_noisy.jpg,0,0,0.0336,0.0000,0.0000,0.0002,0.0033,0.0000,0.1980,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_992041934_noisy.jpg,1,0,0.3297,0.0053,0.0086,0.9032,0.0731,0.9816,0.0062,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2100_noisy.jpg,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_551_noisy.jpg,0,0,0.1676,0.0006,0.0003,0.0000,0.0001,0.9741,0.0305,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_556_noisy.jpg,0,0,0.0424,0.0000,0.0019,0.0081,0.0563,0.0000,0.1883,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_79_noisy.jpg,0,0,0.0928,0.0004,0.0002,0.0012,0.3354,0.1234,0.0964,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_534366140_noisy.jpg,1,1,0.7961,0.9991,0.9208,0.9999,0.0084,0.9793,0.8690,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_905_noisy.jpg,0,0,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0025,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_84_noisy.jpg,0,0,0.0007,0.0000,0.0040,0.0000,0.0000,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_modern-glass-skyscraper-in-city-center-photographed-at-dusk_906698074_noisy.jpg,1,0,0.3009,0.9994,0.7316,0.0624,0.0085,0.0037,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1444_noisy.jpg,0,0,0.0009,0.0000,0.0030,0.0000,0.0000,0.0000,0.0023,,,,,,
