img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1711_noisy.jpg,0,0,0.1576,0.0000,0.0023,0.0619,0.1441,0.7254,0.0121,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_157243285_noisy.jpg,1,1,0.5824,1.0000,0.1795,0.3062,0.2693,0.9382,0.8010,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2000_noisy.jpg,0,0,0.0783,0.0000,0.0011,0.0602,0.0000,0.0003,0.4084,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_862674382_noisy.jpg,1,0,0.0913,0.0131,0.0171,0.2607,0.0128,0.1739,0.0700,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_371527222_noisy.jpg,1,0,0.3714,0.8917,0.1398,0.4782,0.0145,0.0049,0.6993,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-an-elderly-east-asian-woman-with-wrinkles-natural-d_348717184_noisy.jpg,1,1,0.6178,1.0000,0.5167,0.9974,0.0708,0.1221,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_190924933_noisy.jpg,1,0,0.2062,0.0007,0.4350,0.7495,0.0042,0.0226,0.0250,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-ivy-on-facade_363446379_noisy.jpg,1,0,0.2346,0.0056,0.1324,0.0026,0.5336,0.0000,0.7335,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_lush-jungle-waterfall-spray-in-the-air_866747348_noisy.jpg,1,1,0.6553,1.0000,0.7957,0.9882,0.1513,0.0030,0.9938,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_972_noisy.jpg,0,0,0.2190,0.0000,0.0002,0.0001,0.4672,0.8443,0.0020,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_alpine-mountain-landscape-at-sunrise-snow-peaks-glowing_863538120_noisy.jpg,1,0,0.2416,0.9276,0.1058,0.1313,0.0026,0.1705,0.1118,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1741_noisy.jpg,0,0,0.2389,0.0000,0.0002,0.0009,0.4864,0.9443,0.0015,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_113182100_noisy.jpg,1,1,0.5979,0.9690,0.5542,0.7066,0.0770,0.7090,0.5718,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_643_noisy.jpg,0,0,0.1168,0.0000,0.2683,0.0326,0.0119,0.3814,0.0068,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_946_noisy.jpg,0,0,0.0020,0.0000,0.0042,0.0003,0.0000,0.0015,0.0058,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-ivy-on-facade_569876656_noisy.jpg,1,0,0.3099,0.9940,0.0009,0.0208,0.0450,0.0000,0.7990,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1771_noisy.jpg,0,0,0.0115,0.0011,0.0404,0.0005,0.0063,0.0203,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_942_noisy.jpg,0,0,0.1063,0.0281,0.0038,0.0102,0.1231,0.4426,0.0302,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_309048028_noisy.jpg,1,1,0.7591,0.9999,0.9256,0.9235,0.8300,0.0618,0.8140,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1717_noisy.jpg,0,0,0.0946,0.0000,0.0006,0.0007,0.1285,0.4374,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_920_noisy.jpg,0,0,0.2280,0.0030,0.0021,0.1516,0.5774,0.6329,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_rolling-green-hills-in-spring-wildflowers-in-bloom_891010114_noisy.jpg,1,0,0.4496,0.9964,0.4132,0.2683,0.6451,0.1051,0.2697,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-middle-aged-man-with-a-beard-wearing-a-suit-outdo_605306364_noisy.jpg,1,1,0.6057,1.0000,0.0140,0.5566,0.1618,0.9285,0.9732,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_899_noisy.jpg,0,0,0.1451,0.0030,0.0047,0.1543,0.2868,0.4210,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_desert-adobe-houses-warm-sunset-light_649252435_noisy.jpg,1,0,0.2948,0.2737,0.0075,0.0926,0.0031,0.3952,0.9965,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_705502155_noisy.jpg,1,0,0.2962,0.1660,0.7099,0.0608,0.0215,0.7516,0.0673,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_2015_noisy.jpg,0,0,0.1842,0.0001,0.0281,0.0703,0.2679,0.6721,0.0664,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_671527525_noisy.jpg,1,0,0.2795,0.5823,0.0026,0.0613,0.0289,0.0054,0.9966,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_265_noisy.jpg,0,0,0.0114,0.0004,0.0004,0.0260,0.0002,0.0016,0.0402,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_171_noisy.jpg,0,0,0.1891,0.0000,0.0032,0.0001,0.3314,0.7289,0.0712,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_479_noisy.jpg,0,0,0.1848,0.0330,0.2969,0.2075,0.5517,0.0000,0.0196,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_740_noisy.jpg,0,0,0.0710,0.0000,0.0027,0.3755,0.0119,0.0250,0.0105,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_33729407_noisy.jpg,1,0,0.4746,0.9998,0.0514,0.9834,0.0233,0.4817,0.3078,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_592_noisy.jpg,0,1,0.5091,0.9185,0.6005,0.7116,0.5466,0.0000,0.2772,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-man-with-long-hair-and-tattoos-dramatic-lighti_544459925_noisy.jpg,1,0,0.4537,0.7776,0.0215,0.4470,0.4438,0.0759,0.9566,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_307_noisy.jpg,0,0,0.0126,0.0000,0.0132,0.0002,0.0001,0.0000,0.0620,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-oasis-with-palm-trees-and-water-pool_954553133_noisy.jpg,1,0,0.3693,0.5075,0.0137,0.5488,0.0788,0.0672,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_skyscraper-construction-site-with-cranes_239362342_noisy.jpg,1,0,0.3751,0.4973,0.7547,0.0007,0.0017,0.0000,0.9963,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1053_noisy.jpg,0,0,0.0342,0.0000,0.0037,0.0002,0.0402,0.1447,0.0165,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_195_noisy.jpg,0,0,0.2506,0.0173,0.0067,0.0760,0.4891,0.8792,0.0351,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_873008989_noisy.jpg,1,0,0.3627,1.0000,0.1433,0.3532,0.0993,0.0282,0.5523,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1606_noisy.jpg,0,0,0.0280,0.0000,0.0105,0.1506,0.0001,0.0009,0.0058,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_panoramic-view-of-a-glacier-icy-textures_716806129_noisy.jpg,1,1,0.6612,1.0000,0.8662,0.4439,0.0011,0.6706,0.9856,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_coastal-cliffs-with-crashing-waves-overcast-weather_806528434_noisy.jpg,1,0,0.0768,0.0000,0.0034,0.0414,0.0013,0.3251,0.0896,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_647_noisy.jpg,0,0,0.0071,0.0000,0.0270,0.0002,0.0085,0.0062,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1180_noisy.jpg,0,0,0.0212,0.0043,0.0025,0.0000,0.0041,0.0004,0.1157,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_200_noisy.jpg,0,0,0.0382,0.0000,0.0071,0.0054,0.0100,0.2042,0.0022,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1560_noisy.jpg,0,0,0.0544,0.0000,0.0029,0.1958,0.0250,0.0637,0.0391,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-houses-along-a-canal-daytime_293587745_noisy.jpg,1,0,0.4318,0.7059,0.1207,0.5953,0.1631,0.0069,0.9990,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_720_noisy.jpg,0,0,0.2217,0.0001,0.0005,0.0460,0.5338,0.7497,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1483_noisy.jpg,0,0,0.0563,0.0000,0.0010,0.0003,0.0052,0.3304,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-at-dusk-natural-backlight_147241458_noisy.jpg,1,0,0.4584,1.0000,0.0782,0.9843,0.0746,0.5931,0.0204,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_classic-new-york-brownstone-street-autumn-leaves_622687987_noisy.jpg,1,1,0.5428,0.9914,0.2928,0.9438,0.0278,0.0012,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_508_noisy.jpg,0,0,0.0673,0.0001,0.0005,0.0307,0.3340,0.0255,0.0131,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_231009562_noisy.jpg,1,0,0.2006,0.0790,0.0030,0.0150,0.0809,0.0263,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_small-house-with-garden-in-daylight_499352183_noisy.jpg,1,0,0.0509,0.0124,0.0305,0.0495,0.0000,0.0000,0.2128,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_555_noisy.jpg,0,0,0.1344,0.0076,0.0009,0.0075,0.1057,0.6839,0.0011,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-tent-in-field_637811136_noisy.jpg,1,0,0.2259,0.0002,0.1460,0.2639,0.1267,0.7640,0.0548,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-european-cathedral-with-gothic-details-daylight_991348896_noisy.jpg,1,0,0.3517,0.9366,0.0189,0.1939,0.0155,0.0001,0.9453,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-young-boy-with-curly-hair-smiling-outdoors-in-the_726600540_noisy.jpg,1,1,0.6596,0.9999,0.7310,0.9506,0.2733,0.0039,0.9986,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_panoramic-coastline-with-fishing-boats-sunrise_116198605_noisy.jpg,1,0,0.2370,0.0004,0.0138,0.3106,0.0406,0.0629,0.9937,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1554_noisy.jpg,0,0,0.0119,0.0000,0.0026,0.0024,0.0040,0.0000,0.0623,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_556_noisy.jpg,0,0,0.0675,0.0000,0.0202,0.0602,0.0290,0.2925,0.0031,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_812224655_noisy.jpg,1,0,0.4909,0.9853,0.0506,0.8751,0.0336,0.0011,0.9993,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-man-with-long-hair-and-tattoos-dramatic-lighti_412834920_noisy.jpg,1,1,0.5352,0.3058,0.3289,0.8507,0.6853,0.0418,0.9989,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_70_noisy.jpg,0,0,0.1986,0.0000,0.0006,0.0068,0.5377,0.6175,0.0289,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_desert-oasis-with-palm-trees-and-water-pool_418744975_noisy.jpg,1,1,0.5088,1.0000,0.0235,0.9587,0.0591,0.0117,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_48_noisy.jpg,0,0,0.3324,0.6840,0.2493,0.5776,0.1021,0.0002,0.3811,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-fox-in-forest_875027377_noisy.jpg,1,0,0.0849,0.0514,0.1584,0.2041,0.0595,0.0295,0.0063,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_513_noisy.jpg,0,0,0.0403,0.0002,0.0023,0.0006,0.0456,0.0010,0.1922,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1694_noisy.jpg,0,0,0.0283,0.0385,0.0293,0.0368,0.0600,0.0001,0.0050,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_319280491_noisy.jpg,1,0,0.3665,0.9707,0.0052,0.6931,0.0034,0.0000,0.5262,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-slight-vignette-effect_801820910_noisy.jpg,1,0,0.0186,0.0000,0.0258,0.0737,0.0012,0.0038,0.0071,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_futuristic-office-tower-with-curved-glass-blue-sky_719112791_noisy.jpg,1,1,0.6245,1.0000,0.5811,0.9926,0.1721,0.0023,0.9991,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_107_noisy.jpg,0,0,0.0031,0.0000,0.0004,0.0000,0.0019,0.0062,0.0101,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_desert-dunes-under-clear-blue-sky-detailed-sand-textures_308071260_noisy.jpg,1,0,0.4939,0.8992,0.4820,0.9747,0.1234,0.0877,0.3962,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1439_noisy.jpg,0,0,0.0703,0.0001,0.0021,0.0042,0.1295,0.2853,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_26_noisy.jpg,0,0,0.1361,0.0011,0.0039,0.0002,0.0001,0.0058,0.8052,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_suburban-residential-street-with-family-houses_308034407_noisy.jpg,1,1,0.5097,0.8560,0.0156,0.7484,0.3805,0.0581,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_old-european-train-station-with-glass-roof_925714197_noisy.jpg,1,1,0.6089,0.9973,0.4694,0.9997,0.1273,0.0598,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-airplane-in-sky_144225975_noisy.jpg,1,0,0.1197,0.0002,0.0025,0.0060,0.0004,0.7082,0.0012,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-blush-on-cheeks_760189924_noisy.jpg,1,0,0.1864,0.2101,0.6674,0.0661,0.0717,0.0020,0.1010,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-hoodie-hood-on-head_268056615_noisy.jpg,1,0,0.2212,0.0275,0.5432,0.0831,0.0042,0.5406,0.1287,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-sunglasses_987511742_noisy.jpg,1,0,0.0416,0.0591,0.0063,0.0550,0.0007,0.0314,0.0970,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-warm-golden-hour-tones_928733905_noisy.jpg,1,0,0.2761,0.8478,0.0029,0.7408,0.0319,0.0239,0.0091,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_561277052_noisy.jpg,1,0,0.0645,0.0001,0.0031,0.3365,0.0002,0.0431,0.0040,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_144193988_noisy.jpg,1,0,0.2030,0.0295,0.0896,0.2441,0.0000,0.0003,0.8543,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_648145840_noisy.jpg,1,0,0.4914,0.7333,0.5813,0.6266,0.0054,0.0057,0.9964,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1860_noisy.jpg,0,0,0.0070,0.0000,0.0035,0.0007,0.0001,0.0000,0.0380,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_717850307_noisy.jpg,1,1,0.6210,0.6835,0.9465,0.9753,0.0027,0.4162,0.7018,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_707_noisy.jpg,0,0,0.1143,0.0000,0.0002,0.0034,0.4903,0.1904,0.0016,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_942_noisy.jpg,0,0,0.0185,0.0005,0.0012,0.0001,0.0016,0.0368,0.0709,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_futuristic-office-tower-with-curved-glass-blue-sky_876928441_noisy.jpg,1,0,0.3323,0.6863,0.0390,0.0340,0.0239,0.2108,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_704_noisy.jpg,0,0,0.0191,0.0000,0.0001,0.0026,0.0072,0.0740,0.0304,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_473_noisy.jpg,0,0,0.1881,0.0000,0.0014,0.0270,0.2070,0.8931,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_387493097_noisy.jpg,1,1,0.5305,1.0000,0.1060,0.9575,0.0290,0.0986,0.9919,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_448_noisy.jpg,0,0,0.1199,0.0000,0.0004,0.0096,0.1664,0.5426,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_dramatic-thunderstorm-over-open-fields_635540031_noisy.jpg,1,0,0.2616,0.0168,0.0003,0.0892,0.3564,0.7237,0.3830,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_365_noisy.jpg,0,0,0.2041,0.0422,0.0003,0.0196,0.2163,0.9460,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1806_noisy.jpg,0,0,0.0321,0.0005,0.0001,0.0006,0.0000,0.0000,0.1914,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-fox-in-forest_525016112_noisy.jpg,1,0,0.1819,0.0056,0.0630,0.9976,0.0004,0.0152,0.0098,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_750_noisy.jpg,0,0,0.0480,0.0792,0.0243,0.1213,0.0012,0.0606,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-open-window_901371869_noisy.jpg,1,0,0.0368,0.0009,0.0111,0.1971,0.0003,0.0014,0.0103,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_938_noisy.jpg,0,0,0.1976,0.0000,0.0040,0.0182,0.2187,0.9445,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1236_noisy.jpg,0,0,0.0991,0.0000,0.0005,0.0239,0.0139,0.5447,0.0116,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_578658816_noisy.jpg,1,1,0.5085,0.5821,0.7947,0.7911,0.0148,0.8586,0.0095,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_abandoned-farmhouse-in-rural-field_21833793_noisy.jpg,1,0,0.2040,0.0535,0.0269,0.0007,0.0825,0.0806,0.9800,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_313_noisy.jpg,0,0,0.1917,0.0000,0.0004,0.1327,0.7722,0.2441,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-freckles-on-cheeks_84051323_noisy.jpg,1,0,0.4005,1.0000,0.2378,0.9634,0.0143,0.1389,0.0489,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_snow-covered-alpine-chalet-with-warm-lights-inside_840081099_noisy.jpg,1,1,0.6186,0.9996,0.1781,0.6405,0.0337,0.8654,0.9943,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-barn_923894849_noisy.jpg,1,0,0.2285,0.0518,0.1910,0.0739,0.0082,0.0485,0.9975,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1856_noisy.jpg,0,0,0.0331,0.0001,0.0079,0.0107,0.1256,0.0508,0.0033,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-train-station-with-glass-roof_891246047_noisy.jpg,1,1,0.5868,1.0000,0.2444,0.9708,0.3060,0.0003,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_969863749_noisy.jpg,1,1,0.5999,0.9994,0.9667,0.9405,0.0141,0.2616,0.4173,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1483_noisy.jpg,0,0,0.0130,0.0261,0.0142,0.0192,0.0012,0.0000,0.0173,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1078_noisy.jpg,0,0,0.1060,0.0745,0.1023,0.2881,0.0059,0.1646,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_83_noisy.jpg,0,0,0.1785,0.0000,0.0001,0.0029,0.4999,0.5677,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_classic-new-york-brownstone-street-autumn-leaves_725003956_noisy.jpg,1,1,0.6432,0.6511,0.8875,0.9665,0.3533,0.0015,0.9993,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-parked-bicycle_671424175_noisy.jpg,1,0,0.2840,0.9573,0.0039,0.0074,0.0000,0.0012,0.7339,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-mailbox-on-wall_583454066_noisy.jpg,1,0,0.0307,0.0040,0.0006,0.0000,0.0000,0.0245,0.1551,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1907_noisy.jpg,0,0,0.1115,0.0000,0.0002,0.0001,0.2951,0.3731,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_172_noisy.jpg,0,0,0.1921,0.1304,0.0010,0.0215,0.7531,0.2453,0.0015,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_379_noisy.jpg,0,0,0.0734,0.0002,0.0178,0.1497,0.2536,0.0008,0.0183,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_949_noisy.jpg,0,0,0.0468,0.0001,0.0009,0.0193,0.1262,0.1337,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_245938495_noisy.jpg,1,1,0.6050,0.9996,0.9758,0.9995,0.0947,0.3296,0.2310,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-deer-in-forest_142382589_noisy.jpg,1,0,0.2191,0.6757,0.0145,0.0949,0.0181,0.1308,0.3804,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-under-cloudy-sky_752398389_noisy.jpg,1,0,0.1143,0.0489,0.0008,0.0075,0.0003,0.0028,0.6254,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_rolling-green-hills-in-spring-wildflowers-in-bloom_22932395_noisy.jpg,1,0,0.3067,0.3266,0.3451,0.5146,0.1474,0.0136,0.4931,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-middle-aged-man-with-shaved-head-gym-background_133523721_noisy.jpg,1,1,0.5426,0.9998,0.0121,0.0419,0.9236,0.7809,0.4974,,,,,,
