img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_774_noisy.jpg,0,0,0.4951,0.6243,1.0000,0.6063,0.9617,0.0000,0.0000,1.0000,0.0000,0.0000,0.3804,0.3805,0.2391
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_479_noisy.jpg,0,0,0.1183,0.9988,0.0581,0.0488,0.0016,0.0000,0.9854,0.0000,0.0000,1.0000,0.4592,0.3510,0.1898
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_473_noisy.jpg,0,0,0.2381,0.1996,0.9999,0.7538,0.7207,0.0000,0.0007,1.0000,0.0000,0.0000,0.3835,0.4397,0.1768
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1856_noisy.jpg,0,0,0.0102,0.9457,0.0017,0.0324,0.0346,0.0000,0.0088,0.0013,0.9986,0.0002,0.4713,0.4065,0.1222
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1334_noisy.jpg,0,0,0.1269,0.9999,0.0328,0.0012,0.0014,0.0156,0.9840,0.0000,0.0010,0.9990,0.4363,0.3126,0.2511
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_frozen-lake-with-snow-covered-pine-trees_619303397_noisy.jpg,1,0,0.0546,0.0275,0.0583,0.4409,0.0000,0.0000,0.3549,0.0000,0.9992,0.0008,0.4688,0.3883,0.1429
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1521_noisy.jpg,0,0,0.0009,0.9953,0.0015,0.3259,0.0000,0.0000,0.0016,0.0000,1.0000,0.0000,0.4165,0.3908,0.1927
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_classic-new-york-brownstone-street-autumn-leaves_622687987_noisy.jpg,1,1,0.5019,0.9473,0.2090,0.9980,0.0023,0.9503,1.0000,0.0013,0.5858,0.4129,0.5183,0.3005,0.1812
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1766_noisy.jpg,0,0,0.0012,0.9980,0.0143,0.0019,0.0005,0.0000,0.0012,0.0000,0.0004,0.9996,0.3967,0.3543,0.2490
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1406_noisy.jpg,0,0,0.3851,0.9982,1.0000,0.7264,0.0663,0.0000,0.0663,0.0005,0.0000,0.9995,0.4498,0.3422,0.2080
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_skyscraper-construction-site-with-cranes_239362342_noisy.jpg,1,1,0.7880,0.9819,0.0166,0.9278,0.8204,0.9938,0.9998,0.0000,0.2839,0.7161,0.5089,0.2946,0.1965
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-tractor-on-field_310982801_noisy.jpg,1,0,0.1779,0.9999,0.0300,0.5288,0.7338,0.0159,0.2244,0.0000,0.9997,0.0003,0.4196,0.5394,0.0410
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_29_noisy.jpg,0,0,0.1733,0.9239,0.0002,0.0431,0.0609,0.8068,0.0323,0.0000,0.0007,0.9993,0.3991,0.3355,0.2654
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_937_noisy.jpg,0,0,0.4689,0.6518,0.9946,0.5714,0.7224,0.0133,0.0001,1.0000,0.0000,0.0000,0.3878,0.4361,0.1761
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-road-sign_769465944_noisy.jpg,1,0,0.1393,0.9303,0.0002,0.6788,0.4344,0.1739,0.0959,0.0000,0.9995,0.0005,0.4260,0.4857,0.0883
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1870_noisy.jpg,0,0,0.0001,0.3711,0.0000,0.2615,0.0003,0.0000,0.0007,0.0000,1.0000,0.0000,0.3784,0.4903,0.1312
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_465_noisy.jpg,0,0,0.0025,1.0000,0.0042,0.0018,0.0081,0.0000,0.0002,0.0000,0.0000,1.0000,0.3820,0.3485,0.2695
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_old-european-train-station-with-glass-roof_925714197_noisy.jpg,1,1,0.5757,1.0000,0.0021,0.9995,0.0424,0.1497,1.0000,0.0006,0.1400,0.8594,0.4753,0.2980,0.2267
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1637_noisy.jpg,0,0,0.0081,0.9974,0.0160,0.4346,0.0001,0.0000,0.0004,0.0000,1.0000,0.0000,0.3273,0.4510,0.2217
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_765_noisy.jpg,0,0,0.1342,0.9988,0.0152,0.6476,0.0000,0.0000,0.9924,0.0003,0.8794,0.1203,0.4035,0.4183,0.1782
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_197_noisy.jpg,0,0,0.0176,0.9896,0.0349,0.1213,0.0002,0.0000,0.0009,0.0000,0.9995,0.0005,0.3526,0.4550,0.1924
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_865_noisy.jpg,0,0,0.0392,0.0000,0.9999,0.6763,0.2194,0.0001,0.0000,1.0000,0.0000,0.0000,0.3573,0.3589,0.2838
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_coastal-cliffs-with-crashing-waves-overcast-weather_806528434_noisy.jpg,1,0,0.1902,0.9919,0.0056,0.5594,0.0004,0.9995,0.0079,0.0069,0.9739,0.0192,0.3858,0.3555,0.2587
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_greek-island-whitewashed-buildings-with-blue-roofs_107064621_noisy.jpg,1,0,0.3193,0.9997,0.0207,0.3736,0.0069,0.1938,1.0000,0.0428,0.2591,0.6982,0.4625,0.2619,0.2756
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_355_noisy.jpg,0,0,0.0386,0.9997,0.0345,0.0181,0.0442,0.0000,0.1739,0.0000,0.0001,0.9999,0.4141,0.3516,0.2342
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_329_noisy.jpg,0,0,0.0030,0.8584,0.0000,0.0005,0.0117,0.0000,0.0017,0.0000,0.0164,0.9836,0.4437,0.3892,0.1671
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1750_noisy.jpg,0,0,0.0270,0.0028,0.2776,0.0009,0.0190,0.0072,0.0011,0.0000,0.1530,0.8470,0.4021,0.4206,0.1773
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1087_noisy.jpg,0,0,0.0024,0.9908,0.0628,0.0014,0.0063,0.0003,0.0034,0.0000,0.0002,0.9998,0.4382,0.3970,0.1648
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_509_noisy.jpg,0,0,0.0051,0.9416,0.0731,0.0037,0.0138,0.0013,0.0004,0.0000,0.0001,0.9999,0.4334,0.3761,0.1906
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-short-necklace_815720063_noisy.jpg,1,1,0.6077,1.0000,0.9566,0.2414,0.0011,0.0001,0.9809,0.9999,0.0000,0.0001,0.4483,0.3327,0.2191
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-woman-with-glasses-in-a-library_470406377_noisy.jpg,1,1,0.7106,0.9997,0.1996,0.0789,0.0062,0.6171,0.9999,0.9995,0.0005,0.0000,0.4356,0.3791,0.1852
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-satellite-dish_842182802_noisy.jpg,1,0,0.2981,0.9705,0.3079,0.0693,0.0844,0.9078,0.9843,0.0001,0.0000,0.9999,0.4828,0.3002,0.2170
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-under-cloudy-sky_752398389_noisy.jpg,1,0,0.1847,0.9712,0.0239,0.0112,0.0611,0.4256,0.7271,0.0000,0.0000,1.0000,0.3953,0.3501,0.2546
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2071_noisy.jpg,0,0,0.2520,0.9000,0.0037,0.0133,0.0000,0.9972,0.0020,0.0000,0.0000,1.0000,0.3828,0.4917,0.1255
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_561277052_noisy.jpg,1,0,0.0203,0.9328,0.0008,0.1122,0.0048,0.0888,0.0020,0.0000,1.0000,0.0000,0.3467,0.4251,0.2282
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-houses-along-a-canal-daytime_261704065_noisy.jpg,1,1,0.6431,1.0000,0.2896,0.9716,0.1560,0.0631,1.0000,0.0000,0.0080,0.9920,0.4938,0.2809,0.2254
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_727_noisy.jpg,0,0,0.0875,0.9998,0.0169,0.1623,0.0007,0.0018,0.9645,0.0000,1.0000,0.0000,0.3511,0.4860,0.1629
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_436_noisy.jpg,0,0,0.0006,0.0426,0.0066,0.0004,0.0014,0.0000,0.0009,0.0000,0.0000,1.0000,0.4631,0.3367,0.2002
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_654_noisy.jpg,0,1,0.5077,1.0000,0.9419,0.1280,0.0115,0.0039,0.0726,0.9999,0.0000,0.0001,0.4075,0.4684,0.1241
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_428_noisy.jpg,0,0,0.0045,1.0000,0.3951,0.0018,0.0030,0.0005,0.0279,0.0000,0.0000,1.0000,0.4605,0.3416,0.1978
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1423_noisy.jpg,0,0,0.0898,0.8965,0.0064,0.0860,0.0000,0.0000,0.8358,0.0000,0.9990,0.0010,0.3961,0.3967,0.2072
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_171_noisy.jpg,0,0,0.0020,0.9996,0.0001,0.0004,0.0001,0.0017,0.0141,0.0000,0.0000,1.0000,0.3985,0.3917,0.2099
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_379_noisy.jpg,0,0,0.0005,0.5662,0.0005,0.3423,0.0008,0.0001,0.0042,0.0000,1.0000,0.0000,0.3346,0.6314,0.0340
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1741_noisy.jpg,0,0,0.0001,0.3192,0.0000,0.2375,0.0004,0.0000,0.0004,0.0000,1.0000,0.0000,0.3146,0.4448,0.2406
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-sheep-on-meadow_602348108_noisy.jpg,1,0,0.0014,0.9998,0.0001,0.1081,0.0003,0.0056,0.0019,0.0000,1.0000,0.0000,0.4088,0.4043,0.1869
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1711_noisy.jpg,0,0,0.1241,0.9978,0.0000,0.2737,0.0000,0.0000,0.9870,0.0000,0.9977,0.0023,0.3509,0.3982,0.2509
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1876_noisy.jpg,0,0,0.0011,0.9965,0.0022,0.0674,0.0002,0.0000,0.0004,0.0000,1.0000,0.0000,0.3656,0.5333,0.1011
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1773_noisy.jpg,0,0,0.0163,0.9903,0.0074,0.1799,0.0001,0.0000,0.0953,0.0000,0.9461,0.0539,0.3606,0.4730,0.1665
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-colonial-houses-in-latin-america_442437193_noisy.jpg,1,1,0.5282,1.0000,0.3923,0.8309,0.0042,0.0072,0.9982,0.0036,0.0010,0.9954,0.4710,0.3074,0.2216
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_2015_noisy.jpg,0,0,0.0353,0.9999,0.0700,0.4216,0.0000,0.0000,0.0055,0.0000,0.9999,0.0001,0.4089,0.4881,0.1030
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_dramatic-thunderstorm-over-open-fields_635540031_noisy.jpg,1,0,0.0366,0.9981,0.0021,0.4504,0.0022,0.0561,0.3144,0.0000,0.9983,0.0017,0.4183,0.4394,0.1422
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_mosque-with-detailed-minarets-photographed-at-sunset_891617661_noisy.jpg,1,0,0.3501,1.0000,0.0105,0.5655,0.0004,0.0008,1.0000,0.0000,0.0001,0.9999,0.4448,0.4211,0.1342
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_214_noisy.jpg,0,0,0.0102,1.0000,0.0003,0.2519,0.0002,0.0000,0.1621,0.0000,1.0000,0.0000,0.3606,0.5154,0.1240
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_555845817_noisy.jpg,1,0,0.2572,1.0000,0.0015,0.0050,0.0435,0.9984,0.7094,0.0000,0.0011,0.9989,0.4426,0.3279,0.2294
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_86894676_noisy.jpg,1,0,0.2019,0.8195,0.0038,0.6600,0.0406,0.7553,0.4914,0.0000,1.0000,0.0000,0.3910,0.3217,0.2874
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_dramatic-thunderstorm-over-open-fields_106492060_noisy.jpg,1,0,0.1014,0.9998,0.0029,0.7245,0.0000,0.1161,0.9992,0.0000,0.9996,0.0004,0.4312,0.4175,0.1513
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_292431671_noisy.jpg,1,0,0.4144,0.7956,0.1457,0.3148,0.2744,0.7654,0.9948,0.0000,0.2031,0.7969,0.5273,0.2902,0.1825
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-hay-bales_453099743_noisy.jpg,1,0,0.1803,1.0000,0.0698,0.2884,0.5491,0.1321,0.0947,0.0000,0.9974,0.0026,0.4046,0.3098,0.2855
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_884_noisy.jpg,0,1,0.5924,1.0000,0.9956,0.1340,0.0734,0.0002,0.5507,1.0000,0.0000,0.0000,0.3004,0.4041,0.2954
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_245938495_noisy.jpg,1,1,0.8291,0.9988,0.9186,0.6377,0.2022,0.9888,1.0000,0.9999,0.0000,0.0000,0.4215,0.3820,0.1966
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_806839655_noisy.jpg,1,0,0.2471,1.0000,0.0764,0.8818,0.0068,0.7285,0.8708,0.0000,0.9982,0.0018,0.4627,0.3830,0.1542
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_497_noisy.jpg,0,0,0.2375,0.2140,0.9999,0.4958,0.7081,0.0050,0.0000,1.0000,0.0000,0.0000,0.3661,0.3385,0.2954
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_637_noisy.jpg,0,0,0.0001,0.4991,0.0000,0.0970,0.0000,0.0000,0.0008,0.0000,1.0000,0.0000,0.3054,0.4527,0.2419
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1694_noisy.jpg,0,0,0.0408,0.9966,0.0122,0.0780,0.0007,0.0000,0.0220,0.0000,0.0000,1.0000,0.4898,0.3560,0.1542
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_192673893_noisy.jpg,1,1,0.5822,1.0000,0.0427,0.2077,0.0001,0.0003,1.0000,1.0000,0.0000,0.0000,0.4198,0.4159,0.1643
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_698_noisy.jpg,0,1,0.5461,0.9542,1.0000,0.5458,0.3329,0.0000,0.0000,1.0000,0.0000,0.0000,0.4148,0.3668,0.2184
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_110977390_noisy.jpg,1,0,0.2940,0.9901,0.0346,0.1216,0.0286,0.9996,0.0030,0.0000,1.0000,0.0000,0.3651,0.5428,0.0920
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_460_noisy.jpg,0,0,0.0015,0.9985,0.0073,0.0026,0.0002,0.0002,0.0012,0.0000,0.0000,1.0000,0.4520,0.3905,0.1576
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_647_noisy.jpg,0,0,0.0028,0.9914,0.0054,0.0367,0.0000,0.0000,0.0008,0.0000,1.0000,0.0000,0.4392,0.3907,0.1701
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_rolling-green-hills-in-spring-wildflowers-in-bloom_891010114_noisy.jpg,1,0,0.0390,1.0000,0.0314,0.3369,0.0001,0.0025,0.9686,0.0001,0.9995,0.0004,0.4843,0.4690,0.0467
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_578_noisy.jpg,0,0,0.4550,0.8268,0.9991,0.5546,0.2244,0.0000,0.0000,1.0000,0.0000,0.0000,0.3712,0.3465,0.2823
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-mailbox-on-wall_583454066_noisy.jpg,1,0,0.1311,0.9362,0.0603,0.0018,0.0128,0.7803,0.1460,0.0000,0.0000,1.0000,0.4449,0.2739,0.2812
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_972_noisy.jpg,0,0,0.0001,0.2786,0.0001,0.0994,0.0000,0.0000,0.0004,0.0000,0.9999,0.0001,0.3947,0.4936,0.1117
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_73_noisy.jpg,0,0,0.4541,0.8248,0.9995,0.0819,0.1814,0.0456,0.0001,0.9998,0.0000,0.0002,0.3663,0.3736,0.2601
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_632_noisy.jpg,0,0,0.0002,0.8776,0.0000,0.7225,0.0001,0.0000,0.0014,0.0000,1.0000,0.0000,0.3381,0.4380,0.2238
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_333_noisy.jpg,0,0,0.4849,0.9748,0.3760,0.7395,0.0002,0.0000,0.0042,0.9841,0.0067,0.0092,0.3455,0.3884,0.2661
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_942_noisy.jpg,0,0,0.0054,1.0000,0.0069,0.0028,0.0024,0.0002,0.0248,0.0000,0.0000,1.0000,0.3781,0.3406,0.2813
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_829517023_noisy.jpg,1,0,0.3011,0.9997,0.0100,0.3950,0.0279,0.1950,1.0000,0.1333,0.3444,0.5222,0.4738,0.3480,0.1782
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_2038_noisy.jpg,0,0,0.0097,0.9991,0.0001,0.8053,0.0000,0.0000,0.0278,0.0002,0.9811,0.0187,0.4067,0.4443,0.1490
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_797163847_noisy.jpg,1,1,0.6579,0.8328,0.8452,0.2947,0.9887,0.0087,0.9991,0.0000,0.4571,0.5429,0.5826,0.2257,0.1917
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_172_noisy.jpg,0,0,0.4908,0.9485,1.0000,0.4669,0.0802,0.0000,0.0000,1.0000,0.0000,0.0000,0.4140,0.3943,0.1917
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-mediterranean-style_572030855_noisy.jpg,1,1,0.8517,0.4823,0.9788,0.8407,0.3718,0.9926,1.0000,0.0000,0.9999,0.0001,0.4346,0.3302,0.2353
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_951_noisy.jpg,0,0,0.0002,1.0000,0.0001,0.2158,0.0000,0.0000,0.0014,0.0000,1.0000,0.0000,0.3856,0.4488,0.1656
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1013_noisy.jpg,0,0,0.0192,0.3195,0.0001,0.1592,0.0114,0.0000,0.0164,0.0951,0.9025,0.0024,0.3302,0.4358,0.2340
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-diverse-group-of-five-people-posing-outdoors-wide_147709680_noisy.jpg,1,0,0.1087,1.0000,0.0531,0.0595,0.0001,0.0022,1.0000,0.0000,0.0027,0.9973,0.4383,0.4047,0.1570
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_938_noisy.jpg,0,0,0.0008,0.9664,0.0003,0.1152,0.0009,0.0000,0.0036,0.0000,1.0000,0.0000,0.2661,0.4679,0.2660
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_90_noisy.jpg,0,0,0.0158,0.0000,0.9999,0.6228,0.0883,0.0003,0.0000,1.0000,0.0000,0.0000,0.3556,0.3319,0.3124
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mustache_246606809_noisy.jpg,1,1,0.8493,1.0000,0.9936,0.6005,0.9985,0.0044,1.0000,1.0000,0.0000,0.0000,0.3990,0.3022,0.2987
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_994_noisy.jpg,0,0,0.2478,1.0000,0.0009,0.5558,0.0000,0.0011,0.9999,0.0243,0.5160,0.4597,0.3653,0.4197,0.2149
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_hills-under-stormy-clouds_886812784_noisy.jpg,1,0,0.0488,1.0000,0.0554,0.1429,0.1188,0.0000,0.0196,0.0000,1.0000,0.0000,0.3319,0.5304,0.1377
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_874_noisy.jpg,0,0,0.1876,0.9999,0.0015,0.0277,0.0097,0.3194,0.9573,0.0000,0.0001,0.9999,0.4044,0.3551,0.2405
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1418_noisy.jpg,0,0,0.0050,0.9990,0.0358,0.0020,0.0018,0.0000,0.0066,0.0052,0.0203,0.9744,0.4355,0.3548,0.2097
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_750_noisy.jpg,0,0,0.1395,0.9981,0.0016,0.0907,0.0022,0.6413,0.0010,0.0000,0.9986,0.0014,0.3275,0.4310,0.2416
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-flower-pots-on-windowsill_475698600_noisy.jpg,1,0,0.1956,0.9997,0.1671,0.0252,0.1547,0.8876,0.1092,0.0000,0.0000,1.0000,0.4290,0.3049,0.2661
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1828_noisy.jpg,0,0,0.1376,0.9998,0.0070,0.3786,0.0000,0.0000,0.0006,0.0000,0.2789,0.7211,0.4937,0.3187,0.1876
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_57562305_noisy.jpg,1,1,0.6218,1.0000,0.4587,0.4874,0.0099,0.0070,1.0000,1.0000,0.0000,0.0000,0.4158,0.3470,0.2372
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-fox-in-forest_525016112_noisy.jpg,1,0,0.0397,1.0000,0.0099,0.5034,0.0036,0.0874,0.2297,0.0001,0.9739,0.0259,0.5037,0.4166,0.0797
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-illuminated-by-laptop-screen_250179422_noisy.jpg,1,1,0.5022,0.6346,1.0000,0.7261,0.9872,0.0000,0.0001,1.0000,0.0000,0.0000,0.3745,0.4058,0.2196
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_79_noisy.jpg,0,1,0.5682,0.8210,1.0000,0.7763,0.7047,0.0023,0.0000,1.0000,0.0000,0.0000,0.4462,0.4345,0.1193
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-flower-pots-on-windowsill_769084356_noisy.jpg,1,0,0.2992,0.9981,0.0791,0.1874,0.1001,0.8363,0.6430,0.0000,0.0160,0.9840,0.5155,0.2567,0.2278
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_close-up-of-a-young-child-with-face-paint-festival-backgroun_681594898_noisy.jpg,1,1,0.6144,1.0000,0.7578,0.6712,0.0004,0.0085,1.0000,0.9999,0.0000,0.0000,0.3870,0.3875,0.2255
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-eyeglasses_873728354_noisy.jpg,1,1,0.8269,1.0000,0.0816,0.3878,0.0089,0.9949,0.9874,1.0000,0.0000,0.0000,0.3437,0.3452,0.3111
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-balcony_135078507_noisy.jpg,1,1,0.7334,0.9592,0.2293,0.6779,0.5305,0.9992,0.9999,0.0000,0.0000,1.0000,0.4490,0.2613,0.2897
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_472261484_noisy.jpg,1,0,0.0098,0.7187,0.0057,0.3415,0.0035,0.0324,0.0028,0.0000,1.0000,0.0000,0.4418,0.3664,0.1918
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_849595797_noisy.jpg,1,1,0.6545,0.9997,0.0082,0.0273,0.0217,0.1352,1.0000,0.9886,0.0007,0.0107,0.4147,0.3168,0.2685
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1806_noisy.jpg,0,0,0.0461,0.3059,0.0618,0.0494,0.0879,0.0056,0.0128,0.0000,0.0000,1.0000,0.4331,0.3685,0.1984
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_288_noisy.jpg,0,0,0.0009,0.1704,0.0005,0.0013,0.0005,0.0000,0.0017,0.0000,0.0000,1.0000,0.4452,0.3387,0.2161
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_321455483_noisy.jpg,1,1,0.9577,0.9999,0.0052,0.9842,0.9612,1.0000,1.0000,0.5717,0.0593,0.3690,0.5094,0.2782,0.2124
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-flock-of-birds_399017273_noisy.jpg,1,0,0.1028,0.9915,0.0128,0.2302,0.0217,0.0040,0.7846,0.0000,1.0000,0.0000,0.3794,0.3872,0.2334
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_402_noisy.jpg,0,0,0.0152,0.9396,0.1463,0.0019,0.0815,0.0007,0.0002,0.0000,0.0000,1.0000,0.3440,0.4213,0.2347
