img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_apartment-block-with-balconies-urban-daylight_191735735.jpg,1,1,0.8943,0.9987,0.9979,0.8227,0.5464,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_17.jpg,0,1,0.5782,0.8607,0.9896,0.6325,0.0001,0.9863,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_873008989.jpg,1,1,0.9934,0.9856,0.9959,0.9790,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_stable_diffusion_15_desert-plateau-with-cacti-midday-sun_122824733.jpg,1,1,0.9997,1.0000,1.0000,0.9992,0.9992,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1907.png,0,0,0.1619,0.9066,0.0000,0.0627,0.0007,0.0000,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_stable_diffusion_15_sunset-over-rice-terraces-Southeast-Asia_817364174.jpg,1,1,0.9894,0.9982,1.0000,0.9534,0.9850,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_751595346.jpg,1,1,0.9091,0.9995,0.9998,0.9963,0.8867,0.5725,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-barn_923894849.jpg,1,1,0.9943,0.9995,0.9970,0.9985,1.0000,0.9710,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-satellite-dish_842182802.jpg,1,1,0.8217,0.0238,0.9999,0.9956,0.9112,1.0000,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1483.JPG,0,0,0.0233,0.0409,0.0770,0.0001,0.0216,0.0000,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-houses-along-a-canal-daytime_261704065.jpg,1,1,0.9958,1.0000,0.9754,0.9992,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_649.png,0,0,0.0889,0.1277,0.0001,0.4043,0.0000,0.0000,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1041.jpg,0,0,0.1884,0.9723,0.0014,0.0023,0.1471,0.0000,0.0070,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-East-Asian-woman-with-wrinkles-natural-d_128370928.jpg,1,1,0.9477,1.0000,0.9511,0.7348,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-Hispanic-man-short-hair-warm-tone-_387493097.jpg,1,1,0.9783,1.0000,0.9911,0.8788,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-Mediterranean-style_74041731.jpg,1,1,0.9995,0.9997,0.9996,0.9976,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-in-urban-street-view_608375598.jpg,1,1,0.9933,0.9972,1.0000,0.9812,0.9817,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_774.jpg,0,0,0.3223,0.0002,0.9988,0.9305,0.0018,0.0026,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_modern-museum-building-with-geometric-shapes_73466220.jpg,1,1,0.8821,0.9571,0.9595,0.3794,0.9998,1.0000,0.9969,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_2015.png,0,0,0.2460,0.9954,0.0136,0.4663,0.0000,0.0000,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_futuristic-office-tower-with-curved-glass-blue-sky_719112791.jpg,1,1,0.9969,0.9978,0.9959,0.9932,0.9945,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1239.png,0,0,0.2658,0.9516,0.0000,0.6244,0.0000,0.0000,0.0186,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_872792131.jpg,1,1,0.8348,1.0000,0.3691,0.6405,0.9993,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_388.jpg,0,0,0.2866,0.0090,0.9914,0.5395,0.1097,0.0685,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1694.JPG,0,0,0.3839,0.7005,0.6155,0.9797,0.0019,0.0000,0.0059,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-sheep-on-meadow_602348108.jpg,1,1,0.8326,0.4345,0.6478,0.9241,0.9918,1.0000,0.9973,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-sunglasses_987511742.jpg,1,1,0.9800,0.9982,1.0000,0.9045,0.9936,0.9986,0.9854,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_ancient-Roman-amphitheater-ruins_413600441.jpg,1,1,0.9828,0.9048,0.9965,0.9994,0.9964,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_840.jpg,0,0,0.2775,0.0000,1.0000,0.6480,0.0001,0.0000,0.0170,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_782.png,0,0,0.4007,0.9865,0.0277,0.9461,0.0001,0.0000,0.4436,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_829517023.jpg,1,1,0.9867,0.9780,0.9484,0.9987,1.0000,0.9949,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-bench-near-path_834718476.jpg,1,1,0.9966,0.9999,0.9979,0.9914,1.0000,1.0000,0.9905,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_classic-New-York-brownstone-street-autumn-leaves_622687987.jpg,1,1,0.9833,0.9998,0.9004,0.9997,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-small-barn_957038279.jpg,1,1,0.9916,0.9857,0.9738,0.9904,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_356.png,0,0,0.1576,0.1318,0.0043,0.8050,0.0019,0.0000,0.0023,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_stable_diffusion_15_desert-dunes-under-clear-blue-sky-detailed-sand-textures_308071260.jpg,1,1,0.6482,0.9661,0.8943,0.3015,0.2867,1.0000,0.4405,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_294.jpg,0,0,0.3337,0.0000,0.9999,0.9796,0.0178,0.0000,0.0049,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_2038.png,0,0,0.3288,0.9994,0.0002,0.8948,0.0000,0.0000,0.0781,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_96427805.jpg,1,1,0.9984,0.9994,0.9990,0.9957,0.9967,1.0000,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_83.jpg,0,0,0.0767,0.2058,0.2012,0.0308,0.0134,0.0024,0.0066,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_655.jpg,0,0,0.3712,0.6440,0.9873,0.5951,0.0007,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_849595797.jpg,1,1,0.8286,0.9330,0.9967,0.0421,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-stud-earrings_110829910.jpg,1,1,0.8124,1.0000,1.0000,0.8422,1.0000,0.0320,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_stable_diffusion_15_dramatic-thunderstorm-over-open-fields_635540031.jpg,1,1,0.8472,0.1916,0.9818,0.9111,0.9998,1.0000,0.9990,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_654436821.jpg,1,1,0.9617,0.9982,0.9969,0.8054,0.9697,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1187.png,0,0,0.1250,0.0271,0.0001,0.7138,0.0011,0.0000,0.0082,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_402.JPG,0,0,0.0819,0.0000,0.0311,0.3670,0.0014,0.0912,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_507.jpg,0,0,0.3273,0.0002,0.9663,0.9968,0.0000,0.0006,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1180.JPG,0,0,0.1912,0.0061,0.2719,0.1935,0.1051,0.0000,0.5704,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_376984618.jpg,1,1,0.9999,1.0000,1.0000,0.9992,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_727.png,0,0,0.4064,0.9996,0.1466,0.3357,0.0017,0.0002,0.9548,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-an-elderly-East-Asian-woman-with-wrinkles-natural-d_348717184.jpg,1,1,0.9275,1.0000,0.7435,0.8216,0.9999,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_524.jpg,0,0,0.2820,0.0000,0.9927,0.6995,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_380.jpg,0,0,0.4390,0.9083,0.9999,0.7021,0.0147,0.0082,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_310727956.jpg,1,1,0.9995,1.0000,0.9999,0.9974,1.0000,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1850.JPG,0,0,0.0321,0.0104,0.1551,0.0023,0.0241,0.0000,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_999.jpg,0,0,0.2908,0.0000,0.9603,0.7516,0.0002,0.0325,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-under-cloudy-daylight_395430793.jpg,1,1,0.9954,1.0000,0.9993,0.9732,0.9999,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_15.jpg,0,0,0.3156,0.0000,1.0000,0.8931,0.0001,0.0002,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1722.png,0,0,0.1685,0.0578,0.0034,0.9085,0.0105,0.0000,0.0304,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1950.png,0,0,0.2486,0.9995,0.0000,0.4240,0.0001,0.0000,0.0679,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_408.jpg,0,0,0.3033,0.0771,1.0000,0.7203,0.0058,0.0000,0.0165,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1776.jpg,0,0,0.1969,0.6555,0.0151,0.0119,0.4723,0.0000,0.0269,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1013.png,0,0,0.1791,0.0001,0.0019,0.4365,0.1615,0.0015,0.4733,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_453.jpg,0,0,0.2591,0.0000,0.9534,0.5545,0.0000,0.0465,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_599924860.jpg,1,1,0.9518,0.9998,0.7507,0.9606,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_juggernaut_xl_v9_Greek-island-whitewashed-buildings-with-blue-roofs_972657074.jpg,1,1,0.9967,0.9996,0.9842,0.9967,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1797.jpg,0,0,0.0055,0.0067,0.0249,0.0001,0.0000,0.0000,0.0011,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_970.jpg,0,0,0.3851,0.5255,0.9996,0.7808,0.0001,0.0045,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_797163847.jpg,1,1,0.8755,0.9875,0.8359,0.4340,0.9960,1.0000,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_707.jpg,0,0,0.3062,0.0000,0.9932,0.8241,0.0091,0.0111,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_479.jpg,0,0,0.3432,1.0000,0.0505,0.0122,0.0000,0.0000,0.9964,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_old-European-train-station-with-glass-roof_891246047.jpg,1,1,0.7497,0.2136,0.2867,0.9981,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_625.jpg,0,0,0.3734,0.0000,1.0000,0.9476,0.2398,0.0000,0.0533,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1856.png,0,0,0.1138,0.2076,0.0105,0.0858,0.3763,0.0005,0.0024,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_dreamlike_photoreal_20_desert-plateau-with-cacti-midday-sun_603102939.jpg,1,1,0.9451,0.8159,0.9996,0.8551,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_648145840.jpg,1,1,0.9605,0.7872,1.0000,0.9761,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_239699131.jpg,1,1,0.7868,0.9997,0.5633,0.9901,0.8067,1.0000,0.3612,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1750.JPG,0,0,0.2150,0.0103,0.9999,0.0196,0.1894,0.0002,0.0707,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_juggernaut_xl_v9_futuristic-office-tower-with-curved-glass-blue-sky_876928441.jpg,1,1,0.8507,0.9976,0.1399,0.9941,0.9986,0.9996,0.9743,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_578658816.jpg,1,1,0.9694,1.0000,1.0000,0.8174,0.9993,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_84.png,0,0,0.2386,0.6337,0.0049,0.2498,0.5415,0.0000,0.0015,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_old-European-cathedral-with-gothic-details-daylight_671527525.jpg,1,1,0.8451,0.9999,0.2292,0.8416,1.0000,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_54267348.jpg,1,1,0.9166,1.0000,0.9962,0.5132,0.9998,1.0000,0.9906,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_meadow-with-flowers-sunny_183086167.jpg,1,1,0.8304,0.0001,0.9997,0.9859,1.0000,0.9999,0.9965,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_15_imag2img_train-station-facade-at-dusk_558010934.jpg,1,1,0.9861,0.9916,0.9943,0.9987,0.9790,0.9589,0.9941,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_old-industrial-warehouse-with-brick-walls_284566045.jpg,1,1,0.9655,0.9938,0.8082,0.9910,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_553.png,0,0,0.3680,0.6733,0.0181,0.8306,0.0122,0.0000,0.6736,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_309.png,0,0,0.1372,0.8026,0.0063,0.0117,0.0000,0.0000,0.0026,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_994.png,0,0,0.4053,1.0000,0.0011,0.4302,0.0008,0.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-man-with-long-hair-and-tattoos-dramatic-lighti_544459925.jpg,1,1,0.8472,1.0000,0.6689,0.4147,1.0000,1.0000,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1413.png,0,0,0.0799,0.0399,0.0005,0.2057,0.2172,0.0159,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_Greek-island-whitewashed-buildings-with-blue-roofs_107064621.jpg,1,1,0.9777,1.0000,0.9907,0.8783,0.9986,0.9988,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1560.png,0,0,0.4429,1.0000,0.0038,0.6501,0.0043,0.0000,0.9990,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-neon-signs_551323129.jpg,1,1,0.9341,0.7022,0.9196,0.9979,0.9900,1.0000,0.9949,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1766.jpg,0,0,0.1692,0.9989,0.0020,0.0007,0.0122,0.0000,0.0013,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mustache_246606809.jpg,1,1,0.9794,1.0000,1.0000,0.9692,1.0000,0.9070,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_old-European-cathedral-with-gothic-details-daylight_991348896.jpg,1,1,0.9048,0.9989,0.4335,0.9970,0.9994,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1587.png,0,0,0.1784,0.2053,0.0000,0.6707,0.0965,0.0000,0.0979,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-overexposed-light_505672756.jpg,1,1,0.9780,0.9947,0.9965,0.9996,0.8773,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1236.png,0,0,0.3283,0.9897,0.0744,0.8556,0.0040,0.0000,0.0462,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_inpainting_add-lip-piercing_34327535.jpg,1,1,0.9507,1.0000,0.9974,0.7100,0.9967,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_765.png,0,1,0.5322,0.9995,0.4314,0.7317,0.0324,0.0000,0.9978,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_365.jpg,0,0,0.2575,0.0000,0.9910,0.5429,0.0005,0.0104,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-eyeglasses_873728354.jpg,1,1,0.9144,1.0000,0.9955,0.4916,0.9993,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-illuminated-by-laptop-screen_359722167.jpg,1,1,0.9590,0.9999,0.8715,0.8943,0.9894,0.9991,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_806839655.jpg,1,1,0.9685,0.9960,0.9982,0.8356,1.0000,1.0000,0.9814,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_296.JPG,0,0,0.2688,0.9993,0.5552,0.0011,0.0513,0.0000,0.0058,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_195.png,0,0,0.1247,0.4213,0.0023,0.3202,0.0002,0.0000,0.0042,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_inpainting_add-ivy-on-facade_363446379.jpg,1,1,0.7013,0.9898,0.9693,0.1901,0.0590,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_200.png,0,0,0.1446,0.7218,0.0003,0.1429,0.0023,0.0000,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1292.JPG,0,0,0.0406,0.1089,0.0266,0.0159,0.0910,0.0000,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_juggernaut_xl_v9_traditional-Japanese-wooden-house-garden-with-lanterns_255046108.jpg,1,1,0.7434,0.0210,0.4440,0.9955,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-bluetooth-earpiece_462114583.jpg,1,1,0.9785,1.0000,1.0000,0.9441,0.9999,0.9270,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_1087.jpg,0,0,0.2887,0.9930,0.7249,0.0015,0.0122,0.0000,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_524.png,0,0,0.2914,0.9959,0.0912,0.6543,0.0000,0.0000,0.0072,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-freckles-on-cheeks_84051323.jpg,1,1,0.9170,0.8933,0.9908,0.6206,0.9975,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_600.jpg,0,0,0.2658,0.0000,0.9999,0.5943,0.0000,0.0000,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_professional-headshot-of-a-South-Asian-man-with-glasses-neut_206468300.jpg,1,1,0.9654,0.9967,0.9985,0.7972,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_862674382.jpg,1,1,0.8010,0.0257,0.9951,0.9861,0.9996,1.0000,0.7995,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-an-elderly-Black-man-with-gray-beard-warm-indoor_122210618.jpg,1,1,0.9273,1.0000,0.8789,0.6847,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_48.jpg,0,1,0.5949,0.2944,0.8197,0.9704,0.4642,0.9991,0.0218,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_29.jpg,0,0,0.0577,0.1349,0.0041,0.0666,0.1037,0.0002,0.0366,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_508.jpg,0,0,0.2775,0.0283,0.9761,0.6482,0.0085,0.0000,0.0036,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_126.jpg,0,0,0.3182,0.0000,0.9987,0.9082,0.0021,0.0001,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_647.png,0,0,0.0458,0.2530,0.0002,0.0211,0.0000,0.0000,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_group-photo-of-three-friends-mixed-ethnicities-laughing-in-a_153407201.jpg,1,1,0.9980,1.0000,0.9982,0.9924,0.9977,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_731.jpg,0,0,0.0647,0.3152,0.0655,0.0030,0.0017,0.0000,0.0025,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_2000.JPG,0,0,0.1961,0.1138,0.1633,0.0029,0.0122,0.8583,0.0260,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_636.png,0,0,0.1094,0.2857,0.0002,0.3620,0.0014,0.0000,0.0070,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_226.jpg,0,0,0.1761,0.9340,0.1208,0.0002,0.0011,0.0003,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_325155442.jpg,1,1,0.9024,0.4246,0.9984,0.9919,1.0000,0.9996,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_meadow-with-flowers-sunny_712272036.jpg,1,1,0.9656,0.9999,0.9226,0.9127,0.9893,0.9821,0.9870,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_850.jpg,0,0,0.3345,0.0293,1.0000,0.9338,0.0103,0.0288,0.0046,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_93.JPG,0,0,0.1621,0.9282,0.0017,0.0308,0.0006,0.0000,0.0115,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_144193988.jpg,1,1,0.8304,0.9996,0.8135,0.2550,0.9151,1.0000,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_307012828.jpg,1,1,0.8187,0.0774,0.9999,0.8348,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_cloudy-mountain-view_361081824.jpg,1,1,0.9506,1.0000,0.9945,0.7151,0.9998,1.0000,0.9944,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\celeba_865.jpg,0,0,0.2927,0.0000,0.9981,0.7582,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\architecture_445.jpg,0,1,0.9418,0.8242,0.9999,0.9787,0.8479,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-Hispanic-man-short-hair-warm-tone-_192673893.jpg,1,1,0.9082,1.0000,0.7991,0.6503,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test\0_real\lhq_1935.png,0,0,0.1012,0.0927,0.0002,0.4842,0.0089,0.0206,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_dreamlike_photoreal_20_grassland-with-grazing-animals-cloudy-sky_976783825.jpg,1,1,0.9502,0.9998,0.9999,0.7014,1.0000,1.0000,1.0000,,,,,,
