img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_231_jpeg.jpg,0,0,0.3833,0.0219,0.9897,0.8246,0.4608,0.0000,0.0028,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_503500182_jpeg.jpg,1,1,0.8343,0.9997,0.5389,0.4669,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_ancient-roman-amphitheater-ruins_468213198_jpeg.jpg,1,1,0.9876,0.9505,0.9900,0.9996,0.9858,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-tractor-on-field_310982801_jpeg.jpg,1,1,0.9837,0.9997,1.0000,0.9286,1.0000,0.9763,0.9977,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_710_jpeg.jpg,0,0,0.3221,0.7189,0.3220,0.1407,0.4720,0.2789,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_717850307_jpeg.jpg,1,1,0.9131,1.0000,1.0000,0.4790,1.0000,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1952_jpeg.jpg,0,0,0.4342,0.9995,0.9822,0.5367,0.0848,0.0000,0.0022,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_294_jpeg.jpg,0,0,0.4991,0.0006,0.9999,0.9818,1.0000,0.0000,0.0121,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-fox-in-forest_875027377_jpeg.jpg,1,1,0.8947,0.5304,1.0000,0.8406,1.0000,0.9977,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_192673893_jpeg.jpg,1,1,0.9141,1.0000,0.9105,0.5744,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_classic-new-york-brownstone-street-autumn-leaves_630219580_jpeg.jpg,1,1,0.9995,0.9996,0.9998,0.9978,1.0000,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_greek-island-whitewashed-buildings-with-blue-roofs_972657074_jpeg.jpg,1,1,0.9983,0.9994,0.9937,0.9969,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_futuristic-office-tower-with-curved-glass-blue-sky_719112791_jpeg.jpg,1,1,0.9925,0.9998,0.9995,0.9990,0.9995,0.9575,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-ivy-on-facade_569876656_jpeg.jpg,1,1,0.9227,0.9463,0.9260,0.9979,0.9831,0.6888,0.9942,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_traditional-chinese-pagoda-surrounded-by-trees_193763674_jpeg.jpg,1,1,0.7799,0.9929,0.7014,0.9795,1.0000,0.0058,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_705502155_jpeg.jpg,1,1,0.8820,0.9660,0.9804,0.3502,1.0000,1.0000,0.9956,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_96427805_jpeg.jpg,1,1,0.9991,1.0000,1.0000,0.9975,1.0000,0.9997,0.9977,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_654436821_jpeg.jpg,1,1,0.9805,0.9955,0.9992,0.9751,0.9131,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_792_jpeg.jpg,0,1,0.6923,0.8818,0.8588,0.7519,0.5784,0.9903,0.0923,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-headscarf_971425308_jpeg.jpg,1,1,0.9923,0.9971,1.0000,0.9647,0.9924,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-small-barn_957038279_jpeg.jpg,1,1,0.9516,0.7615,0.9606,0.9881,1.0000,0.9997,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_old-european-cathedral-with-gothic-details-daylight_991348896_jpeg.jpg,1,1,0.9657,0.9915,0.8120,0.9998,0.9912,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-illuminated-by-laptop-screen_359722167_jpeg.jpg,1,1,0.9624,0.9812,0.9227,0.9326,0.9395,1.0000,0.9984,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_920_jpeg.jpg,0,0,0.3161,0.0000,1.0000,0.8956,0.0007,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1131_jpeg.jpg,0,0,0.4223,0.9897,0.0212,0.5214,0.9911,0.0087,0.0017,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_365_jpeg.jpg,0,0,0.2616,0.0000,0.9997,0.5700,0.0001,0.0001,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_583_jpeg.jpg,0,0,0.3150,0.0000,1.0000,0.8330,0.0000,0.0569,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_90_jpeg.jpg,0,0,0.2825,0.0001,0.9996,0.6954,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_cloudy-mountain-view_361081824_jpeg.jpg,1,1,0.9953,1.0000,0.9999,0.9850,0.9999,0.9993,0.9876,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_637_jpeg.jpg,0,1,0.6299,0.0016,0.9557,0.9712,0.8631,0.9849,0.0025,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_951_jpeg.jpg,0,0,0.4093,0.7786,0.0563,0.5225,0.9996,0.0001,0.0989,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1970_jpeg.jpg,0,0,0.2502,0.0051,0.2921,0.5747,0.5496,0.0000,0.0799,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_750_jpeg.jpg,0,1,0.6126,0.0966,0.9998,0.9898,0.9720,0.0006,0.6167,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_938_jpeg.jpg,0,0,0.1800,0.5102,0.0005,0.3289,0.2392,0.0000,0.0012,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_387493097_jpeg.jpg,1,1,0.9648,1.0000,0.9910,0.7979,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_colorful-colonial-houses-in-latin-america_72541522_jpeg.jpg,1,1,0.9278,0.9940,0.5737,0.9988,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-houses-along-a-canal-daytime_261704065_jpeg.jpg,1,1,0.9989,1.0000,0.9958,0.9996,0.9981,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_greek-island-whitewashed-buildings-with-blue-roofs_107064621_jpeg.jpg,1,1,0.9801,1.0000,0.9963,0.8924,0.9925,0.9997,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_old-industrial-warehouse-with-brick-walls_284566045_jpeg.jpg,1,1,0.9954,0.9896,0.9903,0.9968,0.9959,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_751595346_jpeg.jpg,1,1,0.9536,0.9994,1.0000,0.9996,0.8168,0.9061,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_265_jpeg.jpg,0,0,0.4982,0.0000,1.0000,0.9924,0.9869,0.0000,0.0099,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_541_jpeg.jpg,0,1,0.7168,0.9993,0.9823,0.5789,0.9734,0.7667,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_abandoned-farmhouse-in-rural-field_21833793_jpeg.jpg,1,1,0.7740,0.9980,0.3680,0.9892,0.4224,0.8750,0.9914,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_frozen-lake-with-snow-covered-pine-trees_446434188_jpeg.jpg,1,1,0.7734,0.0015,0.9934,0.9016,0.9998,1.0000,0.7441,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1586_jpeg.jpg,0,1,0.5712,0.9813,0.0781,0.4756,0.9969,0.8906,0.0047,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_109_jpeg.jpg,0,0,0.2146,0.9984,0.0947,0.1573,0.0335,0.0000,0.0040,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_classic-new-york-brownstone-street-autumn-leaves_725003956_jpeg.jpg,1,1,0.9999,0.9993,1.0000,0.9999,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-parked-bicycle_671424175_jpeg.jpg,1,1,0.9978,0.9990,0.9997,0.9998,0.9903,0.9992,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-stud-earrings_110829910_jpeg.jpg,1,1,0.9765,1.0000,1.0000,0.8871,1.0000,0.9717,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_modern-museum-building-with-geometric-shapes_54544900_jpeg.jpg,1,1,0.6975,0.9201,0.3090,0.9972,0.0674,0.8915,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1577_jpeg.jpg,0,0,0.3400,0.3556,0.5188,0.7777,0.3865,0.0000,0.0015,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_806839655_jpeg.jpg,1,1,0.9912,0.9999,0.9999,0.9701,1.0000,1.0000,0.9775,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_980908798_jpeg.jpg,1,1,0.9974,0.9997,0.9998,0.9848,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_190924933_jpeg.jpg,1,1,0.8834,0.9996,0.9994,0.9857,0.9967,0.3881,0.9308,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_2038_jpeg.jpg,0,0,0.4596,0.9850,0.0020,0.9093,0.7442,0.0499,0.0672,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_946_jpeg.jpg,0,1,0.5095,0.5888,0.0001,0.9970,0.4711,0.9996,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1741_jpeg.jpg,0,0,0.4549,0.1144,0.9659,0.6315,1.0000,0.0049,0.0125,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_301_jpeg.jpg,0,1,0.5526,0.9880,0.1464,0.9136,0.3311,0.9367,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1143_jpeg.jpg,0,1,0.5962,0.6826,0.2354,0.8414,0.9993,0.0000,0.8182,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_637_jpeg.jpg,0,0,0.4744,0.8549,0.2806,0.6715,0.9948,0.0037,0.0413,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_33729407_jpeg.jpg,1,1,0.9934,0.9999,0.9987,0.9621,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1797_jpeg.jpg,0,0,0.0303,0.0035,0.1055,0.0687,0.0022,0.0001,0.0019,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_673_jpeg.jpg,0,1,0.6648,0.9734,0.9969,0.9870,1.0000,0.0101,0.0212,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_241_jpeg.jpg,0,1,0.5992,0.7519,0.9022,0.9002,0.1599,0.0235,0.8576,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-warm-golden-hour-tones_928733905_jpeg.jpg,1,1,0.7778,0.9603,1.0000,0.7936,0.9126,1.0000,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-illuminated-by-laptop-screen_161669422_jpeg.jpg,1,1,0.9753,1.0000,0.9313,0.9259,1.0000,0.9947,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_396_jpeg.jpg,0,0,0.2871,0.0000,0.6872,0.6673,0.2591,0.1083,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-museum-building-with-geometric-shapes_677703981_jpeg.jpg,1,1,0.9902,1.0000,0.9523,0.9891,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1766_jpeg.jpg,0,0,0.3896,0.9980,0.8914,0.0970,0.3440,0.0002,0.0070,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-scar-on-forehead_901625823_jpeg.jpg,1,1,0.9902,0.9630,0.9998,0.9837,1.0000,0.9945,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_555845817_jpeg.jpg,1,1,0.9464,0.9998,0.9902,0.6902,1.0000,1.0000,0.9983,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_197_jpeg.jpg,0,1,0.5949,0.9950,0.4815,0.8219,0.9991,0.2603,0.0119,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_2015_jpeg.jpg,0,1,0.5640,0.9943,0.0946,0.4559,0.8701,0.9687,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1606_jpeg.jpg,0,1,0.5579,0.9725,0.8303,0.9725,0.5679,0.0000,0.0042,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-train-station-with-glass-roof_891246047_jpeg.jpg,1,1,0.8110,0.4352,0.4326,0.9979,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_old-european-train-station-with-glass-roof_925714197_jpeg.jpg,1,1,0.8854,0.9995,0.3130,0.9998,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_small-countryside-church-with-stone-walls_171784436_jpeg.jpg,1,1,0.8781,0.5341,0.7415,0.9966,0.9970,1.0000,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_suburban-residential-street-with-family-houses_850826209_jpeg.jpg,1,1,0.9141,0.5029,0.9943,0.9991,0.9885,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1238_jpeg.jpg,0,1,0.7691,0.9726,0.2503,0.9282,0.9992,1.0000,0.4646,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_73_jpeg.jpg,0,1,0.5383,0.0000,1.0000,0.9039,0.4584,0.8667,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1611_jpeg.jpg,0,0,0.4645,0.9980,0.0361,0.0059,0.8509,0.0000,0.8964,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-foggy-morning_549309977_jpeg.jpg,1,1,0.9354,0.9584,0.9666,0.8719,0.9998,1.0000,0.8156,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_727_jpeg.jpg,0,1,0.7123,0.9996,0.9637,0.4398,0.7549,0.1474,0.9682,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_553_jpeg.jpg,0,1,0.7315,0.8971,0.9770,0.9445,0.8133,0.0580,0.6991,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_578_jpeg.jpg,0,0,0.3089,0.0000,0.9958,0.8575,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_107_jpeg.jpg,0,0,0.2478,0.3318,0.6530,0.0074,0.0001,0.4932,0.0013,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-indigenous-woman-in-traditional-clothing_91969691_jpeg.jpg,1,1,0.9850,1.0000,1.0000,0.9103,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-at-night-with-lit-windows_43303807_jpeg.jpg,1,1,0.7350,0.9995,0.9937,0.9472,0.2697,0.2353,0.9648,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1711_jpeg.jpg,0,1,0.6668,0.9852,0.4890,0.6552,0.8720,0.0005,0.9989,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_skyscraper-under-blue-sky_283614548_jpeg.jpg,1,1,0.8636,0.9333,0.9711,0.9997,0.9996,0.3756,0.9024,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_321455483_jpeg.jpg,1,1,0.9964,0.9965,0.9832,0.9984,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-deer-in-forest_142382589_jpeg.jpg,1,1,0.8284,0.9951,1.0000,0.8396,1.0000,0.1386,0.9970,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_239699131_jpeg.jpg,1,1,0.7712,1.0000,0.8428,0.9980,0.8396,0.8833,0.0637,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-mailbox-on-wall_554965530_jpeg.jpg,1,1,0.9876,0.9879,0.9565,0.9826,0.9996,0.9992,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_457611678_jpeg.jpg,1,1,0.8056,0.5184,0.9995,0.9423,0.9692,0.4067,0.9977,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_608_jpeg.jpg,0,0,0.2261,0.0154,0.6691,0.6428,0.0292,0.0000,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_vast-tundra-under-cloudy-sky-lonely-feeling_275139576_jpeg.jpg,1,1,0.9299,0.9994,0.9996,0.6660,1.0000,1.0000,0.9143,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_17_jpeg.jpg,0,0,0.3032,0.1352,0.9999,0.6690,0.0008,0.0143,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1750_jpeg.jpg,0,1,0.5145,0.0106,1.0000,0.8180,0.8578,0.1097,0.2910,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_908314406_jpeg.jpg,1,1,0.8528,0.3768,0.8316,0.9834,1.0000,0.9995,0.9253,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1351_jpeg.jpg,0,0,0.2625,0.4669,0.0266,0.0009,0.4201,0.6592,0.0011,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_937_jpeg.jpg,0,0,0.3051,0.0000,0.9968,0.7650,0.0000,0.0689,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_905_jpeg.jpg,0,1,0.6638,0.0568,0.9996,0.9973,0.9915,0.9312,0.0062,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_desert-under-bright-sun_238642890_jpeg.jpg,1,1,0.6797,0.0875,0.9997,0.9835,1.0000,0.0105,0.9967,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_2100_jpeg.jpg,0,0,0.2392,0.5959,0.3566,0.0058,0.0001,0.4747,0.0022,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-mailbox-on-wall_583454066_jpeg.jpg,1,1,0.9887,0.9711,0.9985,0.9990,0.9992,0.9992,0.9654,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_desert-plateau-with-cacti-midday-sun_603102939_jpeg.jpg,1,1,0.9468,0.8755,0.9997,0.8882,0.9173,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_247083813_jpeg.jpg,1,1,0.9756,1.0000,0.9983,0.8553,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_126_jpeg.jpg,0,0,0.3093,0.0000,0.9999,0.8559,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1406_jpeg.jpg,0,0,0.4912,0.9612,0.9805,0.9913,0.0024,0.0002,0.0119,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_690_jpeg.jpg,0,0,0.4742,0.0008,1.0000,0.8444,0.9998,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_933476227_jpeg.jpg,1,1,0.9727,0.9970,0.8424,0.9973,0.9997,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_traditional-japanese-wooden-house-garden-with-lanterns_772649235_jpeg.jpg,1,1,0.9899,0.9989,0.9451,0.9960,0.9994,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-overexposed-light_505672756_jpeg.jpg,1,1,0.9990,1.0000,0.9998,0.9999,0.9966,0.9979,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_671527525_jpeg.jpg,1,1,0.9488,0.9989,0.7006,0.9938,0.9998,0.9998,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1715_jpeg.jpg,0,1,0.6031,0.9991,0.8819,0.3656,0.9992,0.0268,0.3457,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_315_jpeg.jpg,0,1,0.6641,0.9770,0.9765,0.9968,0.9918,0.0000,0.0423,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_719679948_jpeg.jpg,1,1,0.8439,0.9147,0.9992,0.8148,0.9252,1.0000,0.4097,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_797163847_jpeg.jpg,1,1,0.9260,0.9955,0.9573,0.6321,0.9830,0.9886,0.9992,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_779_jpeg.jpg,0,0,0.2827,0.0000,0.9996,0.6964,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_551_jpeg.jpg,0,1,0.5474,0.2669,1.0000,0.9998,0.8043,0.0003,0.2133,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_98_jpeg.jpg,0,0,0.3755,0.0006,1.0000,0.9656,0.2866,0.0001,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_inpainting_add-lip-piercing_34327535_jpeg.jpg,1,1,0.9363,1.0000,0.9992,0.6187,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_649_jpeg.jpg,0,0,0.4532,0.2114,0.1073,0.5130,0.9926,0.8638,0.0311,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_465_jpeg.jpg,0,0,0.3816,0.8580,0.3760,0.4703,0.5749,0.0038,0.0065,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_649_jpeg.jpg,0,0,0.4225,0.9435,0.8709,0.4755,0.0626,0.1261,0.0566,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_655_jpeg.jpg,0,0,0.3617,0.4998,0.9986,0.6683,0.0007,0.0026,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1784_jpeg.jpg,0,0,0.4496,0.5028,0.8111,0.9924,0.3909,0.0000,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_381_jpeg.jpg,0,0,0.3163,0.0000,1.0000,0.8978,0.0000,0.0000,0.0000,,,,,,
