img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_872792131_jpeg.jpg,1,1,1.0000,1.0000,0.7282,0.5196,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.2633,0.1505,0.5862
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_hills-under-stormy-clouds_886812784_jpeg.jpg,1,1,0.9942,0.9765,1.0000,0.9611,1.0000,0.9730,0.9998,0.0000,1.0000,0.0000,0.2730,0.4244,0.3026
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_551_jpeg.jpg,0,1,0.6505,0.2669,1.0000,0.9998,0.8043,0.0003,0.2133,0.0972,0.1237,0.7792,0.3496,0.2234,0.4270
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_245938495_jpeg.jpg,1,1,1.0000,1.0000,0.9997,0.7345,1.0000,0.9999,1.0000,1.0000,0.0000,0.0000,0.3008,0.3703,0.3290
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1444_jpeg.jpg,0,0,0.2516,0.0052,0.9969,0.1224,0.4465,0.8655,0.0017,0.0000,0.0000,1.0000,0.2753,0.2971,0.4276
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1821_jpeg.jpg,0,1,0.8287,0.5876,0.9872,0.7590,0.9988,1.0000,0.0068,0.0000,0.9998,0.0002,0.3482,0.3202,0.3316
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_109_jpeg.jpg,0,0,0.0844,0.9984,0.0947,0.1573,0.0335,0.0000,0.0040,0.0000,0.0068,0.9932,0.3138,0.3356,0.3506
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_428_jpeg.jpg,0,0,0.4049,0.9997,0.9991,0.7577,0.0152,0.0000,0.1748,0.0000,0.0000,1.0000,0.3749,0.3597,0.2654
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1334_jpeg.jpg,0,1,0.6819,0.9971,0.2267,0.3855,0.9911,0.9416,0.9999,0.0000,0.0010,0.9990,0.3313,0.3170,0.3517
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_654436821_jpeg.jpg,1,1,0.9735,0.9955,0.9992,0.9751,0.9131,1.0000,1.0000,0.3859,0.1059,0.5082,0.4426,0.3732,0.1842
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_398_jpeg.jpg,0,1,0.6302,0.9674,0.1645,0.9867,0.9949,0.0000,0.0260,0.0000,0.0426,0.9574,0.3042,0.4557,0.2402
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-boat-on-water_560892226_jpeg.jpg,1,1,0.9883,0.9589,0.9996,0.9466,1.0000,1.0000,0.9456,0.0000,1.0000,0.0000,0.2840,0.2952,0.4208
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_greek-island-whitewashed-buildings-with-blue-roofs_107064621_jpeg.jpg,1,1,0.9596,1.0000,0.9963,0.8924,0.9925,0.9997,1.0000,0.0452,0.2435,0.7113,0.4335,0.2633,0.3032
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1136_jpeg.jpg,0,1,0.6007,0.9993,0.8905,0.8068,0.9998,0.0023,0.0099,0.0028,0.9460,0.0512,0.3112,0.4198,0.2690
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_319280491_jpeg.jpg,1,1,0.9512,1.0000,0.9686,0.9511,1.0000,0.7422,1.0000,1.0000,0.0000,0.0000,0.2933,0.3789,0.3279
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-woman-with-glasses-in-a-library_470406377_jpeg.jpg,1,1,1.0000,1.0000,0.9999,0.8334,1.0000,1.0000,1.0000,0.9999,0.0001,0.0000,0.3267,0.3639,0.3095
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_988_jpeg.jpg,0,0,0.4919,0.9900,0.4283,0.3046,0.8007,0.4682,0.0003,0.0000,1.0000,0.0000,0.3689,0.5556,0.0755
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bicycle-on-path_647305492_jpeg.jpg,1,1,0.9886,0.9985,0.9961,0.9597,0.9979,1.0000,0.9427,0.0000,0.9998,0.0002,0.3334,0.3473,0.3193
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1750_jpeg.jpg,0,1,0.5976,0.0106,1.0000,0.8180,0.8578,0.1097,0.2910,0.0000,0.1672,0.8328,0.2502,0.4752,0.2745
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1942_jpeg.jpg,0,1,0.7009,0.0535,0.9867,0.9871,0.7863,0.2334,0.1763,0.0000,0.1631,0.8369,0.3450,0.4906,0.1643
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_265_jpeg.jpg,0,0,0.1170,0.0000,1.0000,0.9924,0.9869,0.0000,0.0099,0.9997,0.0002,0.0000,0.2321,0.3004,0.4675
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_600_jpeg.jpg,0,0,0.0075,0.0002,0.9999,0.5667,0.0414,0.0000,0.0008,1.0000,0.0000,0.0000,0.3513,0.3774,0.2714
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1797_jpeg.jpg,0,0,0.0351,0.0035,0.1055,0.0687,0.0022,0.0001,0.0019,0.0000,0.0021,0.9979,0.3536,0.3515,0.2949
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_313_jpeg.jpg,0,0,0.0000,0.0000,1.0000,0.7475,0.0000,0.0002,0.0000,1.0000,0.0000,0.0000,0.3247,0.4523,0.2230
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_2071_jpeg.jpg,0,0,0.0148,0.7747,0.0101,0.0087,0.0557,0.0001,0.0027,0.0000,0.0000,1.0000,0.3569,0.3090,0.3341
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-tractor-on-field_310982801_jpeg.jpg,1,1,0.9931,0.9997,1.0000,0.9286,1.0000,0.9763,0.9977,0.0000,0.9999,0.0001,0.3639,0.5721,0.0640
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-at-dusk-natural-backlight_147241458_jpeg.jpg,1,1,1.0000,1.0000,0.9997,0.9696,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3051,0.2008,0.4941
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-headscarf_971425308_jpeg.jpg,1,1,0.9969,0.9971,1.0000,0.9647,0.9924,1.0000,0.9999,0.9844,0.0000,0.0156,0.3461,0.1835,0.4704
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_905_jpeg.jpg,0,1,0.7937,0.0568,0.9996,0.9973,0.9915,0.9312,0.0062,0.0000,0.0009,0.9991,0.2662,0.3476,0.3862
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_390_jpeg.jpg,0,0,0.3150,0.2483,0.5731,0.2072,0.9906,0.0000,0.0082,0.0000,0.0000,1.0000,0.4246,0.3060,0.2695
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_professional-headshot-of-a-south-asian-man-with-glasses-neut_206468300_jpeg.jpg,1,1,0.9815,0.9996,0.9999,0.7359,1.0000,1.0000,1.0000,0.6124,0.2489,0.1387,0.3133,0.3245,0.3622
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_1011_jpeg.jpg,0,0,0.0000,0.0000,1.0000,0.9583,0.0002,0.0000,0.0000,1.0000,0.0000,0.0000,0.3136,0.3366,0.3499
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-under-cloudy-sky_752398389_jpeg.jpg,1,1,0.8113,0.7761,0.9999,0.9872,1.0000,0.0005,0.9993,0.0000,0.0000,1.0000,0.3005,0.3645,0.3350
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-railing-on-stairs_974477733_jpeg.jpg,1,1,0.8644,0.0254,0.9969,1.0000,0.9971,0.0219,0.9934,0.0000,0.0000,1.0000,0.4526,0.2741,0.2733
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_457611678_jpeg.jpg,1,1,0.8980,0.5184,0.9995,0.9423,0.9692,0.4067,0.9977,0.0000,1.0000,0.0000,0.2507,0.3283,0.4209
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_307012828_jpeg.jpg,1,1,0.9997,0.4801,1.0000,0.8758,1.0000,0.9991,0.9996,0.0004,0.9996,0.0000,0.2389,0.3757,0.3855
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_649_jpeg.jpg,0,0,0.2804,0.9435,0.8709,0.4755,0.0626,0.1261,0.0566,0.0000,0.0000,1.0000,0.3374,0.3823,0.2803
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_cloudy-mountain-view_361081824_jpeg.jpg,1,1,0.9983,1.0000,0.9999,0.9850,0.9999,0.9993,0.9876,0.0000,1.0000,0.0000,0.4126,0.3468,0.2406
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_157243285_jpeg.jpg,1,1,0.9985,1.0000,0.6387,0.7656,1.0000,1.0000,1.0000,0.9881,0.0020,0.0099,0.2212,0.2672,0.5116
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_453_jpeg.jpg,0,0,0.0002,0.0000,0.9996,0.6270,0.0000,0.0010,0.0000,1.0000,0.0000,0.0000,0.2820,0.3569,0.3611
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_556_jpeg.jpg,0,0,0.1084,0.9486,0.0166,0.1145,0.6637,0.0068,0.0002,0.0000,1.0000,0.0000,0.2972,0.4268,0.2760
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1711_jpeg.jpg,0,1,0.5453,0.9852,0.4890,0.6552,0.8720,0.0005,0.9989,0.0000,0.9975,0.0025,0.2160,0.3709,0.4130
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_2100_jpeg.jpg,0,0,0.0884,0.5959,0.3566,0.0058,0.0001,0.4747,0.0022,0.0000,0.0000,1.0000,0.3731,0.3587,0.2682
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_599924860_jpeg.jpg,1,1,0.9997,1.0000,0.7226,0.9464,1.0000,1.0000,1.0000,0.9966,0.0020,0.0014,0.3122,0.2974,0.3904
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_460_jpeg.jpg,0,1,0.5443,0.9925,0.9960,0.4126,0.7991,0.9985,0.0011,0.0000,0.0000,1.0000,0.3306,0.4121,0.2573
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_899_jpeg.jpg,0,0,0.0128,0.0000,0.9999,0.7112,0.0863,0.0000,0.0000,1.0000,0.0000,0.0000,0.2954,0.2837,0.4209
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1483_jpeg.jpg,0,0,0.1152,0.5311,0.0289,0.8712,0.8510,0.0001,0.0002,0.0000,0.9999,0.0001,0.2364,0.3904,0.3732
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1784_jpeg.jpg,0,1,0.5771,0.5028,0.8111,0.9924,0.3909,0.0000,0.0006,0.0000,0.0015,0.9985,0.4142,0.3504,0.2355
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_sunset-over-rice-terraces-southeast-asia_817364174_jpeg.jpg,1,1,0.9998,0.9985,1.0000,0.9797,0.9989,1.0000,1.0000,0.0000,0.9996,0.0004,0.3904,0.2987,0.3109
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-mailbox-on-wall_554965530_jpeg.jpg,1,1,0.9911,0.9879,0.9565,0.9826,0.9996,0.9992,0.9999,0.0000,0.0000,1.0000,0.4693,0.2437,0.2870
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-stud-earrings_110829910_jpeg.jpg,1,1,0.9958,1.0000,1.0000,0.8871,1.0000,0.9717,0.9999,1.0000,0.0000,0.0000,0.3598,0.2953,0.3449
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_242_jpeg.jpg,0,0,0.2824,0.2608,0.0092,0.3166,0.9996,0.4578,0.0273,0.0000,0.9893,0.0107,0.3433,0.4440,0.2127
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1013_jpeg.jpg,0,0,0.2225,0.0000,0.0530,0.6679,0.8788,0.0295,0.4461,0.1592,0.8381,0.0027,0.2179,0.3400,0.4422
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_379_jpeg.jpg,0,1,0.9644,0.1662,0.9976,0.7963,0.9701,0.9981,0.1444,0.0000,1.0000,0.0000,0.3339,0.5988,0.0673
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-oasis-with-palm-trees-and-water-pool_954553133_jpeg.jpg,1,1,0.9992,0.9996,0.9998,0.9967,0.9999,1.0000,0.9998,0.0011,0.5616,0.4373,0.3229,0.4138,0.2633
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_846594625_jpeg.jpg,1,1,0.5976,0.0022,0.8369,0.8653,0.6320,0.2194,0.0516,0.0000,0.0056,0.9943,0.3872,0.3208,0.2919
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_751595346_jpeg.jpg,1,1,0.9399,0.9994,1.0000,0.9996,0.8168,0.9061,1.0000,0.0000,0.0014,0.9986,0.4732,0.3522,0.1745
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1053_jpeg.jpg,0,0,0.2344,0.8017,0.0614,0.9696,0.9953,0.1814,0.0213,0.0000,1.0000,0.0000,0.3273,0.4214,0.2513
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-museum-building-with-geometric-shapes_677703981_jpeg.jpg,1,1,0.9820,1.0000,0.9523,0.9891,1.0000,1.0000,1.0000,0.0003,0.6836,0.3161,0.3565,0.3622,0.2814
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_486_jpeg.jpg,0,0,0.4357,0.2519,1.0000,0.9884,1.0000,0.0000,0.8318,1.0000,0.0000,0.0000,0.3297,0.3220,0.3483
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-toddler-with-blond-hair-sitting-on-the-grass_365830216_jpeg.jpg,1,1,0.9988,1.0000,0.9989,0.1974,0.9925,1.0000,1.0000,1.0000,0.0000,0.0000,0.3271,0.3938,0.2791
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-flock-of-birds_863053561_jpeg.jpg,1,1,0.9841,0.9715,0.9999,0.9720,0.9998,1.0000,0.9115,0.0000,0.9751,0.0249,0.3458,0.3049,0.3493
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_vast-tundra-under-cloudy-sky-lonely-feeling_751044797_jpeg.jpg,1,1,0.9989,0.9997,1.0000,0.5233,0.9996,1.0000,0.9912,0.0000,1.0000,0.0000,0.4084,0.3689,0.2227
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_195_jpeg.jpg,0,0,0.1228,0.2864,0.0529,0.2212,0.9911,0.0000,0.0024,0.0000,1.0000,0.0000,0.1933,0.3594,0.4473
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1326_jpeg.jpg,0,1,0.5484,0.0061,0.9911,0.6537,0.4885,0.0014,0.0233,0.0000,0.8930,0.1070,0.2722,0.3742,0.3535
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-blurred-city-lights_617361057_jpeg.jpg,1,1,0.9995,1.0000,1.0000,0.9094,1.0000,0.9987,0.9974,1.0000,0.0000,0.0000,0.3024,0.5910,0.1066
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_698_jpeg.jpg,0,0,0.0000,0.0000,0.9999,0.6348,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.3162,0.3553,0.3286
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-parked-bicycle_671424175_jpeg.jpg,1,1,0.9974,0.9990,0.9997,0.9998,0.9903,0.9992,0.9988,0.0000,0.0000,1.0000,0.4445,0.3013,0.2541
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_980908798_jpeg.jpg,1,1,0.9999,0.9997,0.9998,0.9848,1.0000,1.0000,1.0000,0.0000,0.9999,0.0001,0.3304,0.5252,0.1444
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-an-elderly-east-asian-woman-with-wrinkles-natural-d_348717184_jpeg.jpg,1,1,1.0000,1.0000,0.7155,0.7576,1.0000,1.0000,1.0000,0.9999,0.0000,0.0001,0.3032,0.3125,0.3843
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_454_jpeg.jpg,0,0,0.0063,0.0004,0.9999,0.6472,0.0000,0.0310,0.0000,1.0000,0.0000,0.0000,0.3032,0.3965,0.3002
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_356_jpeg.jpg,0,1,0.7098,0.0028,0.6209,0.9461,0.9295,0.8800,0.0042,0.0003,0.9987,0.0010,0.3763,0.5095,0.1142
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_desert-plateau-with-cacti-midday-sun_603102939_jpeg.jpg,1,1,0.9767,0.8755,0.9997,0.8882,0.9173,0.9999,1.0000,0.0000,0.8718,0.1282,0.3859,0.3518,0.2623
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_606_jpeg.jpg,0,0,0.1728,0.0000,1.0000,0.8314,0.9984,0.0046,0.0000,1.0000,0.0000,0.0000,0.3448,0.3127,0.3425
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_661051533_jpeg.jpg,1,1,0.9998,0.8994,1.0000,0.9850,1.0000,1.0000,0.9998,0.0032,0.9945,0.0023,0.4201,0.3514,0.2286
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_705502155_jpeg.jpg,1,1,0.9818,0.9660,0.9804,0.3502,1.0000,1.0000,0.9956,0.9999,0.0000,0.0001,0.3077,0.1765,0.5158
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_507_jpeg.jpg,0,0,0.0002,0.0000,0.9987,0.9979,0.0006,0.0000,0.0000,0.9997,0.0001,0.0001,0.2885,0.3183,0.3932
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_387493097_jpeg.jpg,1,1,1.0000,1.0000,0.9910,0.7979,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3408,0.3574,0.3019
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-middle-aged-man-with-a-beard-wearing-a-suit-outdo_266493009_jpeg.jpg,1,1,1.0000,1.0000,0.9996,0.5583,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3179,0.4655,0.2165
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_555_jpeg.jpg,0,0,0.0000,0.0000,0.9963,0.8434,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.2921,0.3335,0.3744
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_654_jpeg.jpg,0,0,0.1875,0.0000,1.0000,0.7774,0.9951,0.0001,0.0019,0.9999,0.0000,0.0001,0.3762,0.3522,0.2717
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_200_jpeg.jpg,0,0,0.0683,0.4939,0.0107,0.2115,0.3006,0.0002,0.0011,0.0000,0.9650,0.0350,0.3943,0.3734,0.2323
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_close-up-of-a-young-child-with-face-paint-festival-backgroun_681594898_jpeg.jpg,1,1,1.0000,1.0000,0.9998,0.6093,1.0000,1.0000,1.0000,0.9999,0.0000,0.0000,0.2640,0.3013,0.4347
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1041_jpeg.jpg,0,1,0.7411,0.8537,0.8872,0.8723,0.7209,0.9994,0.0676,0.0000,0.0002,0.9998,0.3008,0.3710,0.3282
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_787_jpeg.jpg,0,0,0.0002,0.0003,1.0000,0.6802,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.3462,0.3759,0.2779
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_402_jpeg.jpg,0,1,0.6604,0.0001,0.6642,0.9572,0.0175,0.9999,0.0041,0.0000,0.0000,1.0000,0.2318,0.3579,0.4103
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_northern-lights-over-snowy-forest-night-sky-full-of-stars_655070776_jpeg.jpg,1,1,0.9850,1.0000,0.9999,0.9777,0.9915,0.9513,0.9997,0.0000,0.9995,0.0005,0.3485,0.5540,0.0975
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_581_jpeg.jpg,0,1,0.9766,0.0012,0.9925,0.9981,0.9259,0.9223,0.9953,0.0000,0.0000,1.0000,0.2833,0.2827,0.4340
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1210_jpeg.jpg,0,0,0.2996,0.9981,0.9525,0.2862,0.1699,0.9990,0.0032,0.0000,0.0000,1.0000,0.3572,0.2514,0.3915
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1332_jpeg.jpg,0,0,0.4635,0.1471,0.6395,0.6835,0.9839,0.0219,0.0538,0.0000,0.9978,0.0022,0.2659,0.4313,0.3028
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-deer-in-forest_142382589_jpeg.jpg,1,1,0.8042,0.9951,1.0000,0.8396,1.0000,0.1386,0.9970,0.0000,1.0000,0.0000,0.2745,0.4537,0.2717
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1180_jpeg.jpg,0,1,0.6825,0.0009,0.9412,0.9999,0.4815,0.0328,0.7644,0.0000,0.0000,1.0000,0.3430,0.4132,0.2439
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_289_jpeg.jpg,0,0,0.1695,0.0111,1.0000,0.9605,0.9998,0.0113,0.0006,1.0000,0.0000,0.0000,0.3252,0.2244,0.4504
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_380_jpeg.jpg,0,1,0.6079,0.8649,0.9999,0.8311,0.9759,0.0149,0.0012,0.9939,0.0000,0.0061,0.3555,0.2434,0.4011
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bench-near-path_389555303_jpeg.jpg,1,1,0.8228,0.9176,0.9976,0.9868,1.0000,1.0000,0.0379,0.0000,0.9816,0.0184,0.3528,0.2814,0.3658
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-short-necklace_815720063_jpeg.jpg,1,1,0.9991,0.9994,1.0000,0.8415,1.0000,0.9967,0.9989,0.9999,0.0000,0.0001,0.3460,0.2699,0.3841
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_578658816_jpeg.jpg,1,1,1.0000,1.0000,1.0000,0.7652,1.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.3159,0.2160,0.4680
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1907_jpeg.jpg,0,1,0.6527,0.9602,0.8399,0.3126,0.9997,0.5017,0.0023,0.0000,1.0000,0.0000,0.2756,0.3768,0.3475
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_497_jpeg.jpg,0,0,0.0000,0.0000,0.9983,0.6177,0.0002,0.0001,0.0000,1.0000,0.0000,0.0000,0.2594,0.2621,0.4784
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_alpine-mountain-landscape-at-sunrise-snow-peaks-glowing_863538120_jpeg.jpg,1,1,0.7757,0.9873,1.0000,0.9730,0.0517,1.0000,0.9998,0.0001,0.9999,0.0000,0.4730,0.3791,0.1479
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1944_jpeg.jpg,0,1,0.9214,0.9934,0.9947,0.9982,0.9313,0.8962,0.7358,0.0000,0.0006,0.9994,0.3485,0.2540,0.3975
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_538_jpeg.jpg,0,1,0.5823,0.4595,0.8317,0.8791,0.2663,0.7960,0.0049,0.0000,0.0000,1.0000,0.3002,0.2554,0.4444
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-hay-bales_453099743_jpeg.jpg,1,1,0.9972,0.9990,0.9994,0.7951,1.0000,0.9983,0.9895,0.0000,0.9951,0.0049,0.3401,0.3335,0.3264
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_655_jpeg.jpg,0,0,0.2503,0.4998,0.9986,0.6683,0.0007,0.0026,0.0000,0.9999,0.0000,0.0001,0.2915,0.2426,0.4659
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_325155442_jpeg.jpg,1,1,0.9988,0.2509,0.9977,0.9901,1.0000,0.9999,0.9998,0.0000,0.9999,0.0001,0.3130,0.4554,0.2316
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-eyeglasses_765359330_jpeg.jpg,1,1,1.0000,1.0000,1.0000,0.9994,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.2990,0.1979,0.5031
