img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_408_scaled.jpg,0,0,0.2572,0.0332,1.0000,0.8181,0.8848,0.0000,0.3567,1.0000,0.0000,0.0000,0.4161,0.2672,0.3167
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-freckles-on-cheeks_84051323_scaled.jpg,1,1,0.9413,0.8836,0.9894,0.6152,0.9971,1.0000,0.9999,1.0000,0.0000,0.0000,0.3081,0.1587,0.5332
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_foggy-forest_343152573_scaled.jpg,1,1,0.9963,0.3670,0.9990,0.9826,0.9761,0.9998,1.0000,0.0000,1.0000,0.0000,0.2667,0.1987,0.5345
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_futuristic-office-tower-with-curved-glass-blue-sky_876928441_scaled.jpg,1,1,0.8142,0.9982,0.1430,0.9941,0.9974,0.9947,0.9799,0.0143,0.4173,0.5684,0.3630,0.2095,0.4275
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_396_scaled.jpg,0,0,0.4457,0.0241,0.5204,0.6621,0.0010,1.0000,0.0047,0.0000,0.0000,1.0000,0.3083,0.2269,0.4649
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1587_scaled.jpg,0,0,0.1637,0.0393,0.0049,0.7363,0.3933,0.0000,0.2094,0.0000,0.8610,0.1390,0.2590,0.1730,0.5680
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1791_scaled.jpg,0,0,0.3987,0.9878,0.4293,0.9473,0.2310,0.0105,0.9863,0.0002,0.9698,0.0300,0.4111,0.3314,0.2575
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_panoramic-coastline-with-fishing-boats-sunrise_116198605_scaled.jpg,1,1,0.8068,0.9986,0.9781,0.9618,0.0137,1.0000,1.0000,0.0174,0.9482,0.0345,0.3693,0.2190,0.4116
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_829517023_scaled.jpg,1,1,0.9820,0.9960,0.9374,0.9998,1.0000,0.9278,1.0000,0.1396,0.3171,0.5433,0.3646,0.2126,0.4228
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-neon-signs_130409445_scaled.jpg,1,1,0.8517,0.8876,0.8517,0.9751,0.2435,0.9815,0.9995,0.0000,0.0001,0.9999,0.3531,0.2369,0.4100
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_106323671_scaled.jpg,1,1,0.9207,0.9959,0.9996,0.9651,1.0000,0.4157,0.9995,0.0065,0.9933,0.0002,0.4438,0.2706,0.2856
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_231_scaled.jpg,0,0,0.0026,0.0007,0.9864,0.8498,0.0058,0.0000,0.0064,1.0000,0.0000,0.0000,0.3490,0.2675,0.3835
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1439_scaled.jpg,0,0,0.1738,0.9971,0.0465,0.5824,0.0341,0.5810,0.0006,0.0000,1.0000,0.0000,0.4642,0.4907,0.0451
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_frozen-lake-with-snow-covered-pine-trees_446434188_scaled.jpg,1,1,0.9017,0.0109,0.9904,0.8891,0.9975,0.9969,0.9873,0.1648,0.6620,0.1732,0.3041,0.1565,0.5394
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1950_scaled.jpg,0,0,0.1990,0.9997,0.0002,0.4479,0.8537,0.0700,0.2410,0.0000,1.0000,0.0000,0.3265,0.2525,0.4211
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1797_scaled.jpg,0,0,0.3362,0.0035,0.0179,0.6280,0.0707,0.0020,0.0498,0.0000,0.0025,0.9975,0.2800,0.2032,0.5168
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_972_scaled.jpg,0,0,0.0467,0.0045,0.0532,0.6677,0.0083,0.1221,0.0015,0.0000,0.9999,0.0001,0.4163,0.2961,0.2876
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_654_scaled.jpg,0,0,0.0032,0.0000,1.0000,0.6618,0.0141,0.0000,0.0009,0.9999,0.0000,0.0001,0.4232,0.2672,0.3096
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_421_scaled.jpg,0,1,0.6130,0.9045,1.0000,0.9602,0.9239,0.0000,0.0005,0.9975,0.0015,0.0011,0.3474,0.2062,0.4464
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_942_scaled.jpg,0,1,0.7407,1.0000,0.0917,0.9840,0.1596,0.0058,0.9948,0.0000,0.0000,1.0000,0.3302,0.2239,0.4458
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_panoramic-view-of-a-glacier-icy-textures_716806129_scaled.jpg,1,1,0.9907,0.9952,0.9937,0.9919,0.9677,1.0000,1.0000,0.0002,0.9685,0.0313,0.3790,0.2155,0.4055
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_small-countryside-church-with-stone-walls_171784436_scaled.jpg,1,1,0.8270,0.8541,0.8314,0.9946,0.9516,0.0158,0.9996,0.0000,0.4037,0.5963,0.4261,0.2582,0.3158
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1560_scaled.jpg,0,1,0.6503,1.0000,0.7983,0.6869,0.8918,0.0015,0.9996,0.0039,0.7139,0.2823,0.4519,0.4188,0.1293
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-woman-with-short-hair-workplace-se_438460432_scaled.jpg,1,1,0.8864,1.0000,0.9759,0.7621,0.1827,0.9993,1.0000,1.0000,0.0000,0.0000,0.2779,0.1457,0.5764
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_157243285_scaled.jpg,1,1,0.9985,0.9999,0.7721,0.9218,0.9934,0.9999,1.0000,0.9877,0.0021,0.0102,0.2531,0.1398,0.6071
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_965_scaled.jpg,0,0,0.0032,0.0000,0.7864,0.8155,0.0078,0.0229,0.0000,1.0000,0.0000,0.0000,0.3053,0.1737,0.5209
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_806839655_scaled.jpg,1,1,0.9964,0.9984,0.9943,0.9216,0.9997,1.0000,0.9960,0.0000,0.9985,0.0015,0.4163,0.2407,0.3430
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_483_scaled.jpg,0,0,0.2218,0.0639,0.9972,0.5585,0.7660,0.5273,0.0761,0.9955,0.0017,0.0028,0.3085,0.1946,0.4969
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1041_scaled.jpg,0,0,0.4960,0.8897,0.6437,0.6524,0.2858,0.0006,0.5279,0.0000,0.0002,0.9998,0.3076,0.2159,0.4765
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_970_scaled.jpg,0,0,0.0909,0.0067,0.7689,0.7593,0.0025,0.9859,0.0000,1.0000,0.0000,0.0000,0.2626,0.1770,0.5604
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_857_scaled.jpg,0,0,0.0443,0.0000,0.8322,0.6297,0.0001,0.5450,0.0000,1.0000,0.0000,0.0000,0.2656,0.1625,0.5719
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_modern-museum-building-with-geometric-shapes_681057737_scaled.jpg,1,1,0.9216,0.9999,0.9968,0.9865,0.9806,0.0075,0.9994,0.0136,0.0372,0.9492,0.2820,0.1391,0.5789
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_113182100_scaled.jpg,1,1,0.9691,1.0000,1.0000,0.9694,0.9998,0.6479,0.9917,0.9989,0.0007,0.0004,0.3255,0.1633,0.5113
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-neon-signs_551323129_scaled.jpg,1,1,0.8838,0.1832,0.8220,0.9981,0.2920,0.8496,0.9999,0.0000,0.0000,1.0000,0.2911,0.1625,0.5465
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1694_scaled.jpg,0,1,0.8754,0.9975,0.8629,0.9872,0.3740,1.0000,0.9766,0.0000,0.0000,1.0000,0.3655,0.3108,0.3238
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_933476227_scaled.jpg,1,1,0.9881,0.9923,0.7964,0.9955,0.9857,0.9896,1.0000,0.0002,0.0583,0.9415,0.3770,0.2154,0.4076
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_336412085_scaled.jpg,1,1,0.9992,1.0000,0.9996,0.9331,0.9972,0.9998,0.9994,0.0000,1.0000,0.0000,0.2768,0.1623,0.5609
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_247083813_scaled.jpg,1,1,1.0000,1.0000,0.9512,0.8216,1.0000,1.0000,1.0000,0.9998,0.0001,0.0001,0.3613,0.1939,0.4448
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_265_scaled.jpg,0,0,0.0058,0.0000,1.0000,0.9971,0.0158,0.0000,0.0133,0.9997,0.0002,0.0000,0.2453,0.1910,0.5636
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1784_scaled.jpg,0,1,0.5069,0.9815,0.3976,0.9981,0.0325,0.0000,0.0167,0.0000,0.0011,0.9989,0.2699,0.2713,0.4589
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_abandoned-farmhouse-in-rural-field_21833793_scaled.jpg,1,1,0.7539,0.9982,0.3891,0.9990,1.0000,0.4578,0.9964,0.0000,0.5861,0.4139,0.3799,0.2441,0.3761
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_865_scaled.jpg,0,0,0.0028,0.0000,0.9533,0.7406,0.0072,0.0104,0.0000,1.0000,0.0000,0.0000,0.4054,0.2519,0.3427
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_classic-new-york-brownstone-street-autumn-leaves_725003956_scaled.jpg,1,1,0.9220,0.9999,0.9990,0.9989,1.0000,0.0182,1.0000,0.0308,0.0130,0.9562,0.2928,0.1578,0.5494
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_190924933_scaled.jpg,1,1,0.9963,0.9997,0.9973,0.9921,0.9995,1.0000,0.9998,0.0000,0.1577,0.8423,0.2811,0.1930,0.5259
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_707_scaled.jpg,0,0,0.0292,0.0000,0.9567,0.7231,0.0070,0.3105,0.0000,1.0000,0.0000,0.0000,0.3099,0.1808,0.5093
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-sunglasses_987511742_scaled.jpg,1,1,0.8086,0.9953,1.0000,0.9343,0.2986,0.0000,0.9740,0.9997,0.0000,0.0003,0.3026,0.1516,0.5458
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_indoor-portrait-with-white-wall-background_377458517_scaled.jpg,1,1,0.9985,1.0000,0.9336,0.8241,1.0000,0.9785,1.0000,1.0000,0.0000,0.0000,0.2537,0.1429,0.6034
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-electricity-pole_264115902_scaled.jpg,1,1,0.9936,0.9103,0.9871,0.9563,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.2750,0.1585,0.5665
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-tent-in-field_637811136_scaled.jpg,1,1,0.9549,0.8880,0.9970,0.7111,0.7832,0.9997,0.9823,0.0000,1.0000,0.0000,0.3708,0.2501,0.3791
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_951_scaled.jpg,0,0,0.0854,0.4710,0.0198,0.3771,0.0023,0.4859,0.0537,0.0000,1.0000,0.0000,0.3528,0.2670,0.3802
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_992041934_scaled.jpg,1,1,0.6261,0.0316,0.9777,0.4122,0.9494,1.0000,1.0000,0.6574,0.1875,0.1551,0.3144,0.1587,0.5269
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-at-dusk-natural-backlight_147241458_scaled.jpg,1,1,1.0000,1.0000,0.9860,0.9411,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.2999,0.1744,0.5257
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_451501134_scaled.jpg,1,1,0.9953,0.8724,0.9846,0.9998,1.0000,0.9984,0.9997,0.0000,0.5698,0.4302,0.3185,0.1804,0.5011
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-bench-near-path_834718476_scaled.jpg,1,1,0.9992,0.9997,0.9988,0.9955,1.0000,1.0000,0.9990,0.0000,1.0000,0.0000,0.3158,0.1787,0.5055
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-ivy-on-facade_363446379_scaled.jpg,1,1,0.8211,0.8999,0.9436,0.8187,0.9560,0.0218,1.0000,0.0000,0.0000,1.0000,0.3385,0.1652,0.4963
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_850234434_scaled.jpg,1,0,0.3568,1.0000,0.6575,0.1141,0.2450,0.0004,0.9993,0.0000,0.0022,0.9978,0.3140,0.1643,0.5217
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mustache_246606809_scaled.jpg,1,1,0.9291,1.0000,1.0000,0.9553,1.0000,0.0001,1.0000,1.0000,0.0000,0.0000,0.2784,0.1418,0.5798
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_750_scaled.jpg,0,1,0.8053,0.7656,0.9771,0.9384,0.1766,0.3874,0.9635,0.0000,0.9986,0.0014,0.2353,0.2511,0.5136
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_625_scaled.jpg,0,0,0.1850,0.0000,0.9999,0.9622,0.9969,0.0022,0.1274,1.0000,0.0000,0.0000,0.3149,0.2495,0.4356
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_649_scaled.jpg,0,0,0.1278,0.0769,0.0004,0.5024,0.6549,0.0113,0.0055,0.0000,0.9999,0.0001,0.3820,0.2646,0.3534
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-fox-in-forest_525016112_scaled.jpg,1,1,0.8336,0.9890,0.6872,0.8220,0.9618,0.9963,0.9850,0.0001,0.9767,0.0232,0.4999,0.3118,0.1883
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_185_scaled.jpg,0,1,0.8617,0.2262,0.9038,0.9996,0.0845,0.9804,0.9968,0.0000,0.0000,1.0000,0.2958,0.1922,0.5119
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_779_scaled.jpg,0,0,0.0729,0.0000,0.9306,0.5886,0.0030,0.8572,0.0000,1.0000,0.0000,0.0000,0.2760,0.1691,0.5549
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_743_scaled.jpg,0,0,0.0040,0.0000,0.8989,0.7594,0.0024,0.0435,0.0000,1.0000,0.0000,0.0000,0.2863,0.1695,0.5442
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_dramatic-thunderstorm-over-open-fields_106492060_scaled.jpg,1,1,0.9369,0.6946,1.0000,0.9764,0.6871,0.9996,1.0000,0.0000,0.9996,0.0004,0.4026,0.2386,0.3588
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_coastal-cliffs-with-crashing-waves-overcast-weather_806528434_scaled.jpg,1,1,0.9944,0.3441,0.9978,0.9419,1.0000,1.0000,0.9991,0.0116,0.9722,0.0161,0.3000,0.1642,0.5358
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-an-elderly-black-man-with-gray-beard-warm-indoor_122210618_scaled.jpg,1,1,0.9999,1.0000,0.8975,0.6763,0.9999,0.9995,1.0000,1.0000,0.0000,0.0000,0.4266,0.2532,0.3201
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-under-cloudy-daylight_395430793_scaled.jpg,1,1,0.9998,1.0000,0.9979,0.9561,0.9997,0.9976,1.0000,1.0000,0.0000,0.0000,0.2631,0.1434,0.5935
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_201415221_scaled.jpg,1,1,0.8868,0.9684,0.9365,0.9527,0.9733,0.2202,1.0000,0.0000,0.0008,0.9992,0.3806,0.2167,0.4027
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_desert-under-bright-sun_505234799_scaled.jpg,1,1,0.9994,1.0000,0.9999,0.9857,1.0000,0.9972,0.9999,0.0000,0.9999,0.0001,0.3742,0.3538,0.2720
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1970_scaled.jpg,0,0,0.1283,0.0094,0.0339,0.4391,0.0000,0.6808,0.0123,0.0000,0.8356,0.1644,0.2899,0.2205,0.4897
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-traffic-sign_621269690_scaled.jpg,1,1,0.8086,0.3198,0.3389,0.8967,0.2842,0.9150,0.9998,0.0000,0.0001,0.9999,0.3659,0.2037,0.4304
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_245938495_scaled.jpg,1,1,0.9997,0.9994,0.9985,0.6713,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3393,0.1920,0.4687
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_379_scaled.jpg,0,0,0.2907,0.0253,0.2209,0.6707,0.8150,0.0000,0.0856,0.0000,1.0000,0.0000,0.4329,0.4773,0.0898
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-tractor-on-field_310982801_scaled.jpg,1,1,0.9904,0.9985,0.9962,0.8538,0.9734,0.9981,0.9999,0.0000,0.9999,0.0001,0.5533,0.3353,0.1114
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1413_scaled.jpg,0,0,0.1333,0.0065,0.0122,0.4538,0.0999,1.0000,0.0004,0.0116,0.9883,0.0000,0.3301,0.2212,0.4486
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_697460536_scaled.jpg,1,1,0.5773,0.2865,0.9721,0.5104,0.2040,0.0161,1.0000,0.0000,1.0000,0.0000,0.5155,0.4138,0.0707
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1717_scaled.jpg,0,0,0.1780,0.3525,0.0163,0.2306,0.9578,0.5338,0.0037,0.0000,1.0000,0.0000,0.2373,0.2069,0.5558
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_train-station-facade-at-dusk_454595340_scaled.jpg,1,1,0.9484,0.9992,0.9980,0.9130,0.9957,0.9995,0.9747,0.0000,0.0090,0.9910,0.2380,0.1359,0.6262
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-young-boy-with-curly-hair-smiling-outdoors-in-the_239670712_scaled.jpg,1,1,0.9776,0.9965,0.9997,0.8818,0.9983,1.0000,1.0000,0.0298,0.6005,0.3698,0.4096,0.2343,0.3561
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_402_scaled.jpg,0,0,0.4958,0.0009,0.1362,0.9589,0.0109,0.0031,0.0543,0.0000,0.0000,1.0000,0.2698,0.1934,0.5368
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1776_scaled.jpg,0,1,0.8960,0.9812,0.3283,0.9673,0.9021,0.6267,0.8546,0.0000,0.0000,1.0000,0.2539,0.1839,0.5622
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_578_scaled.jpg,0,0,0.0717,0.0000,0.3714,0.8945,0.0114,0.8961,0.0000,1.0000,0.0000,0.0000,0.2655,0.1567,0.5778
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_713_scaled.jpg,0,0,0.1938,0.3605,0.9986,0.6010,0.1088,0.0000,0.0011,1.0000,0.0000,0.0000,0.2427,0.1676,0.5897
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_950_scaled.jpg,0,0,0.0364,0.0140,0.9847,0.9524,0.2315,0.0000,0.0000,1.0000,0.0000,0.0000,0.2536,0.1470,0.5994
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_269_scaled.jpg,0,0,0.0860,0.0000,0.7050,0.7089,0.0732,0.9318,0.0000,1.0000,0.0000,0.0000,0.2625,0.1639,0.5736
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_192673893_scaled.jpg,1,1,0.9991,1.0000,0.8470,0.6041,0.9995,0.9925,1.0000,1.0000,0.0000,0.0000,0.3799,0.2184,0.4017
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_studio-portrait-of-a-middle-aged-caucasian-woman-with-freckl_636873049_scaled.jpg,1,1,0.9979,1.0000,0.8646,0.5321,0.9887,0.9996,1.0000,1.0000,0.0000,0.0000,0.3666,0.2224,0.4110
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-road-sign_769465944_scaled.jpg,1,1,0.9954,0.6779,0.9917,0.8690,0.9999,0.9998,0.9966,0.0000,0.9996,0.0004,0.4890,0.2899,0.2210
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1952_scaled.jpg,0,1,0.7060,0.9994,0.9974,0.8359,0.8946,0.9977,0.0427,0.0000,0.0000,1.0000,0.3501,0.2463,0.4036
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1994_scaled.jpg,0,0,0.3407,0.9894,0.0537,0.9062,0.0005,0.8845,0.9344,0.0000,0.9999,0.0001,0.3150,0.2534,0.4315
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_desert-plateau-with-cacti-midday-sun_603102939_scaled.jpg,1,1,0.9883,0.9631,0.9994,0.8288,0.9998,0.9966,1.0000,0.0000,0.8704,0.1296,0.2999,0.1743,0.5258
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_538_scaled.jpg,0,0,0.1862,0.8185,0.6078,0.2314,0.0369,0.0000,0.2291,0.0000,0.0000,1.0000,0.2781,0.1510,0.5709
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-man-with-long-hair-and-tattoos-dramatic-lighti_544459925_scaled.jpg,1,1,0.9983,1.0000,0.6582,0.4038,0.9924,0.9998,0.9995,0.9998,0.0002,0.0000,0.4097,0.2426,0.3477
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-indigenous-woman-in-traditional-clothing_91969691_scaled.jpg,1,1,0.9686,1.0000,0.9974,0.8656,0.9991,1.0000,1.0000,0.5342,0.0006,0.4652,0.3245,0.1713,0.5042
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-foggy-morning_549309977_scaled.jpg,1,1,0.8617,0.9990,0.8134,0.7356,0.8301,1.0000,0.9943,0.0007,0.9483,0.0510,0.5035,0.3730,0.1235
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1326_scaled.jpg,0,1,0.5521,0.0014,0.6337,0.5197,0.7574,0.0000,0.5075,0.0000,0.9000,0.1000,0.2855,0.1911,0.5234
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_397_scaled.jpg,0,0,0.0902,0.0000,0.8126,0.9488,0.0011,0.9909,0.0000,1.0000,0.0000,0.0000,0.2896,0.1817,0.5286
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_937_scaled.jpg,0,0,0.0006,0.0000,0.9139,0.6841,0.0010,0.0024,0.0000,1.0000,0.0000,0.0000,0.5703,0.2960,0.1337
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_654436821_scaled.jpg,1,1,0.8485,0.9991,0.9982,0.8686,0.9744,0.0213,1.0000,0.3880,0.1146,0.4974,0.3730,0.2325,0.3945
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_coastal-cliffs-with-crashing-waves-overcast-weather_343154755_scaled.jpg,1,1,0.9226,0.0032,0.9127,0.9545,0.8262,0.9930,0.9991,0.0000,0.9988,0.0012,0.3774,0.2324,0.3901
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_600_scaled.jpg,0,0,0.0001,0.0000,0.9999,0.6025,0.0001,0.0000,0.0005,1.0000,0.0000,0.0000,0.4041,0.2842,0.3117
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_90_scaled.jpg,0,0,0.0823,0.0000,0.9171,0.6017,0.0010,0.9790,0.0000,1.0000,0.0000,0.0000,0.2781,0.1678,0.5541
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-airplane-in-sky_144225975_scaled.jpg,1,1,0.9815,0.9578,0.9964,0.9941,0.9511,1.0000,0.9654,0.0004,0.8538,0.1458,0.2593,0.1489,0.5918
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_70_scaled.jpg,0,0,0.0741,0.9765,0.0006,0.5865,0.0132,0.3364,0.1388,0.0000,1.0000,0.0000,0.2282,0.1897,0.5821
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-tree-shadow-on-wall_456195627_scaled.jpg,1,1,0.8967,0.7867,0.6873,0.9994,0.9987,0.0530,1.0000,0.0112,0.0244,0.9645,0.3813,0.2064,0.4124
