img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_savannah-landscape-with-acacia-trees-golden-hour_510173761_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_513_scaled.jpg,0,0,0.0208,0.0011,0.0182,0.0001,0.0998,0.0054,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_skyscraper-under-blue-sky_283614548_scaled.jpg,1,1,0.9686,0.9908,1.0000,0.8276,0.9946,0.9995,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_561277052_scaled.jpg,1,1,0.9981,0.9976,1.0000,0.9998,0.9999,0.9999,0.9914,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_90_scaled.jpg,0,0,0.0004,0.0001,0.0011,0.0001,0.0001,0.0008,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_408_scaled.jpg,0,1,0.7835,0.9832,0.9541,0.8102,0.8143,0.1879,0.9511,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_553_scaled.jpg,0,1,0.8091,0.9883,1.0000,0.0154,0.9630,0.8957,0.9922,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_933476227_scaled.jpg,1,1,0.9985,1.0000,0.9999,0.9998,0.9925,0.9986,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-tent-in-field_950044724_scaled.jpg,1,1,0.9989,0.9999,1.0000,0.9965,0.9993,1.0000,0.9978,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_648145840_scaled.jpg,1,1,0.9401,1.0000,1.0000,0.9376,0.9931,0.7100,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_classic-new-york-brownstone-street-autumn-leaves_725003956_scaled.jpg,1,1,0.9994,0.9997,1.0000,1.0000,1.0000,0.9966,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-woman-with-short-hair-workplace-se_438460432_scaled.jpg,1,1,0.9997,1.0000,1.0000,1.0000,0.9980,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_vast-tundra-under-cloudy-sky-lonely-feeling_275139576_scaled.jpg,1,1,0.9807,0.9993,1.0000,0.9265,0.9605,0.9998,0.9982,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_197_scaled.jpg,0,0,0.4200,0.9772,0.1241,0.0033,0.0322,0.6835,0.6994,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_small-house-with-garden-in-daylight_499352183_scaled.jpg,1,1,0.8772,0.9979,0.9957,0.2711,0.9990,0.9999,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_371527222_scaled.jpg,1,1,0.9999,0.9998,1.0000,0.9997,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_321455483_scaled.jpg,1,1,0.9999,0.9998,1.0000,0.9998,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-single-bird-in-sky_177611410_scaled.jpg,1,1,0.9997,0.9996,1.0000,0.9985,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_444_scaled.jpg,0,1,0.8589,0.9113,0.5069,0.8103,0.9720,0.9999,0.9528,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_451501134_scaled.jpg,1,1,0.8438,0.9998,0.9998,0.0864,0.9985,0.9890,0.9894,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_970_scaled.jpg,0,0,0.0020,0.0000,0.0054,0.0005,0.0060,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1806_scaled.jpg,0,1,0.7493,0.0883,1.0000,0.6208,0.7886,0.9999,0.9983,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_600_scaled.jpg,0,0,0.0029,0.0017,0.0076,0.0004,0.0044,0.0035,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1773_scaled.jpg,0,1,0.9293,0.9984,1.0000,0.6178,0.9850,0.9989,0.9754,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-small-shop-sign_191297873_scaled.jpg,1,1,0.9475,0.8685,0.9774,0.9123,0.9962,0.9724,0.9584,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_modern-luxury-villa-with-swimming-pool-daylight_666430219_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_908314406_scaled.jpg,1,1,0.9176,0.9999,0.9983,0.9990,0.9995,0.5097,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_310727956_scaled.jpg,1,1,0.9999,0.9996,1.0000,0.9998,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1413_scaled.jpg,0,0,0.0011,0.0010,0.0000,0.0000,0.0033,0.0000,0.0020,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_15_scaled.jpg,0,0,0.0029,0.0001,0.0028,0.0002,0.0143,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1828_scaled.jpg,0,0,0.0314,0.0000,0.1376,0.0034,0.0089,0.0264,0.0124,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_874_scaled.jpg,0,0,0.0732,0.3377,0.0001,0.0003,0.0128,0.0049,0.0834,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1521_scaled.jpg,0,0,0.0880,0.0112,0.0017,0.0009,0.0483,0.3751,0.0906,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_1050_scaled.jpg,0,0,0.3527,0.9857,0.9938,0.0054,0.0011,0.1221,0.0079,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_454_scaled.jpg,0,0,0.0030,0.0001,0.0129,0.0000,0.0002,0.0000,0.0049,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1970_scaled.jpg,0,0,0.0132,0.0003,0.0001,0.0082,0.0689,0.0000,0.0018,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1042_scaled.jpg,0,0,0.1344,0.0289,0.0007,0.0000,0.0192,0.0029,0.7547,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-film-grain-effect_414331134_scaled.jpg,1,1,0.5322,0.9843,0.9988,0.0594,0.3226,0.0583,0.7701,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_136_scaled.jpg,0,0,0.0042,0.0117,0.0068,0.0021,0.0045,0.0001,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_486_scaled.jpg,0,0,0.3801,0.9598,0.2807,0.0370,0.0010,0.2872,0.7152,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-at-night-with-lit-windows_43303807_scaled.jpg,1,1,0.9726,0.9995,1.0000,0.8412,1.0000,0.9982,0.9969,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1741_scaled.jpg,0,1,0.5768,0.0274,0.9312,0.5245,0.1221,0.9752,0.8804,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_792_scaled.jpg,0,0,0.1745,0.0001,0.0165,0.0098,0.0269,0.0004,0.9933,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_999_scaled.jpg,0,0,0.0002,0.0001,0.0008,0.0000,0.0000,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_professional-headshot-of-a-south-asian-man-with-glasses-neut_259154085_scaled.jpg,1,1,0.9999,1.0000,1.0000,0.9997,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_289_scaled.jpg,0,0,0.4070,0.9765,0.0332,0.0001,0.0042,0.4732,0.9548,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_829517023_scaled.jpg,1,1,0.9998,1.0000,1.0000,0.9994,0.9997,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_309048028_scaled.jpg,1,1,0.9981,0.9999,1.0000,0.9888,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-illuminated-by-laptop-screen_161669422_scaled.jpg,1,1,0.9987,0.9924,1.0000,0.9999,1.0000,0.9996,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_801_scaled.jpg,0,0,0.0121,0.0004,0.0054,0.0326,0.0037,0.0001,0.0305,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-short-necklace_815720063_scaled.jpg,1,1,0.9420,0.9148,1.0000,0.7468,1.0000,0.9907,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_720_scaled.jpg,0,0,0.0006,0.0001,0.0027,0.0000,0.0005,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_288_scaled.jpg,0,0,0.0404,0.0059,0.0008,0.0000,0.0004,0.0000,0.2349,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_969863749_scaled.jpg,1,1,0.9557,0.9998,1.0000,0.7351,1.0000,0.9998,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-parked-bicycle_671424175_scaled.jpg,1,1,0.9868,0.9986,1.0000,0.9269,1.0000,1.0000,0.9956,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_538_scaled.jpg,0,0,0.2022,0.0000,0.0310,0.0000,0.3126,0.0156,0.8540,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-satellite-dish_842182802_scaled.jpg,1,1,0.9982,0.9997,0.9940,0.9976,1.0000,0.9996,0.9985,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_stable_diffusion_15_group-photo-of-three-friends-mixed-ethnicities-laughing-in-a_153407201_scaled.jpg,1,1,0.9952,1.0000,1.0000,0.9712,1.0000,0.9999,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_frozen-lake-with-snow-covered-pine-trees_619303397_scaled.jpg,1,1,0.9534,0.9962,0.8507,0.8913,0.9838,0.9993,0.9992,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-mediterranean-style_74041731_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_884_scaled.jpg,0,0,0.1976,0.1882,0.0810,0.3963,0.0146,0.1425,0.3628,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_921_scaled.jpg,0,0,0.2513,0.0171,0.5273,0.0034,0.0786,0.0058,0.8755,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1734_scaled.jpg,0,0,0.0542,0.1041,0.1021,0.0000,0.0002,0.0233,0.0954,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_facade-under-bright-noon-sun_568473596_scaled.jpg,1,1,0.9998,0.9999,0.9999,0.9989,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1013_scaled.jpg,0,0,0.1410,0.0004,0.0000,0.0002,0.0374,0.0451,0.7628,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_239699131_scaled.jpg,1,1,0.8731,0.9859,0.9816,0.3485,1.0000,0.9226,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_309_scaled.jpg,0,0,0.0065,0.0001,0.0015,0.0000,0.0354,0.0020,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1694_scaled.jpg,0,1,0.8219,0.9858,0.9973,0.1269,0.9998,0.8226,0.9992,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mole-on-face_376984618_scaled.jpg,1,1,0.9397,0.9989,1.0000,0.6407,0.9988,0.9997,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_643_scaled.jpg,0,0,0.1250,0.0000,0.0066,0.0001,0.0007,0.1010,0.6418,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1332_scaled.jpg,0,0,0.2009,0.3588,0.0191,0.0081,0.0307,0.0257,0.7632,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_traditional-chinese-pagoda-surrounded-by-trees_193763674_scaled.jpg,1,1,0.9408,0.9998,0.6757,0.9991,0.9704,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_desert-plateau-with-cacti-midday-sun_603102939_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_774_scaled.jpg,0,0,0.0015,0.0001,0.0041,0.0007,0.0039,0.0000,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_242_scaled.jpg,0,1,0.5534,0.0009,0.9556,0.7187,0.3442,0.4760,0.8252,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1776_scaled.jpg,0,0,0.4016,0.4511,0.0181,0.0014,0.1103,0.8894,0.9394,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_750_scaled.jpg,0,1,0.9612,0.9963,1.0000,0.8237,0.9494,0.9999,0.9979,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-illuminated-by-laptop-screen_250179422_scaled.jpg,1,1,0.9832,0.9882,1.0000,0.9998,0.9653,0.9460,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_modern-glass-facade-daylight_443516367_scaled.jpg,1,1,0.9301,0.9568,0.9847,0.7253,0.9887,0.9903,0.9344,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-electricity-pole_612625051_scaled.jpg,1,1,0.9867,0.9996,1.0000,0.9530,0.9676,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_547_scaled.jpg,0,0,0.0012,0.0001,0.0033,0.0004,0.0009,0.0023,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1791_scaled.jpg,0,0,0.2338,0.0036,0.0236,0.1478,0.7686,0.0834,0.3760,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_294_scaled.jpg,0,0,0.1080,0.2037,0.3476,0.0014,0.0032,0.0066,0.0853,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_70_scaled.jpg,0,0,0.0031,0.0000,0.0000,0.0000,0.0002,0.0002,0.0181,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-sunglasses_987511742_scaled.jpg,1,0,0.3532,0.4838,0.6931,0.0948,0.5058,0.0566,0.2855,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_panoramic-view-of-a-glacier-icy-textures_716806129_scaled.jpg,1,1,0.9926,0.9988,0.9993,0.9864,0.9977,0.9731,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-warm-golden-hour-tones_928733905_scaled.jpg,1,1,0.5406,0.2848,0.9933,0.1206,0.1106,0.9954,0.7389,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_inpainting_add-door-mat_976720159_scaled.jpg,1,1,0.9896,0.9999,1.0000,0.9392,0.9996,0.9998,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-toddler-with-blond-hair-sitting-on-the-grass_365830216_scaled.jpg,1,1,0.9999,1.0000,0.9998,1.0000,1.0000,1.0000,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\faceforensics_843_scaled.jpg,0,0,0.4347,0.9888,0.5594,0.1184,0.0238,0.0030,0.9149,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_585_scaled.jpg,0,1,0.9701,0.9808,0.9385,0.9762,0.9252,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_stable_diffusion_15_frozen-lake-with-snow-covered-pine-trees_446434188_scaled.jpg,1,1,0.9845,0.9997,1.0000,0.9595,1.0000,0.9842,0.9633,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_751595346_scaled.jpg,1,1,0.9441,0.9999,1.0000,0.8696,0.9999,1.0000,0.7949,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-slight-vignette-effect_801820910_scaled.jpg,1,1,0.5919,0.9459,0.8620,0.0358,0.7520,0.1029,0.8528,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-diverse-group-of-five-people-posing-outdoors-wide_147709680_scaled.jpg,1,1,0.9835,1.0000,0.9820,0.9235,1.0000,0.9980,0.9976,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_futuristic-office-tower-with-curved-glass-blue-sky_345505800_scaled.jpg,1,1,0.9993,1.0000,0.9979,0.9983,1.0000,1.0000,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_994_scaled.jpg,0,0,0.0279,0.0050,0.0030,0.0136,0.1348,0.0085,0.0024,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_453_scaled.jpg,0,0,0.0004,0.0001,0.0017,0.0005,0.0000,0.0002,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1792_scaled.jpg,0,1,0.7869,0.9512,0.9999,0.0043,0.9458,0.8965,0.9235,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_dreamlike_photoreal_20_close-up-of-a-young-child-with-face-paint-festival-backgroun_681594898_scaled.jpg,1,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_307012828_scaled.jpg,1,1,0.9995,0.9999,1.0000,0.9999,0.9998,0.9993,0.9985,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_365_scaled.jpg,0,0,0.0012,0.0001,0.0056,0.0007,0.0009,0.0000,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_806839655_scaled.jpg,1,1,0.8539,0.9998,0.9406,0.2349,0.9753,0.9729,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1860_scaled.jpg,0,0,0.0250,0.0015,0.0009,0.0000,0.0001,0.0002,0.1475,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_juggernaut_xl_v9_rolling-green-hills-in-spring-wildflowers-in-bloom_591957562_scaled.jpg,1,1,0.9998,0.9997,1.0000,0.9999,0.9992,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-bright-daylight_393624576_scaled.jpg,1,1,0.9974,0.9993,1.0000,0.9886,0.9987,0.9999,0.9978,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_old-industrial-warehouse-with-brick-walls_284566045_scaled.jpg,1,1,0.9996,0.9993,1.0000,0.9984,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_457611678_scaled.jpg,1,1,0.9796,0.9985,1.0000,0.8904,0.9987,0.9960,0.9941,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-flower-pots-on-windowsill_475698600_scaled.jpg,1,1,0.5414,0.6806,0.0649,0.0003,0.5640,0.9421,0.9966,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-electricity-pole_264115902_scaled.jpg,1,1,0.9820,0.9960,1.0000,0.9976,0.9388,0.9996,0.9601,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_534366140_scaled.jpg,1,1,0.9997,1.0000,0.9999,1.0000,0.9983,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_797163847_scaled.jpg,1,1,0.9954,0.9903,1.0000,0.9954,0.9984,0.9947,0.9936,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1131_scaled.jpg,0,0,0.0111,0.0000,0.0065,0.0000,0.0002,0.0001,0.0601,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_846594625_scaled.jpg,1,0,0.4449,0.8446,0.2705,0.0066,0.2392,0.3685,0.9403,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_157243285_scaled.jpg,1,1,0.9998,1.0000,1.0000,1.0000,0.9987,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1531_scaled.jpg,0,0,0.1414,0.0065,0.0001,0.0013,0.7960,0.0000,0.0443,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_86894676_scaled.jpg,1,1,0.9995,0.9998,1.0000,0.9974,1.0000,1.0000,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1856_scaled.jpg,0,0,0.1207,0.7148,0.0002,0.0082,0.0006,0.0000,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1554_scaled.jpg,0,0,0.3002,0.6690,0.0559,0.0006,0.0457,0.1023,0.9275,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_221_scaled.jpg,0,0,0.0021,0.0002,0.0116,0.0000,0.0006,0.0000,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_1711_scaled.jpg,0,0,0.0032,0.0000,0.0020,0.0005,0.0003,0.0010,0.0152,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_787_scaled.jpg,0,0,0.0013,0.0001,0.0020,0.0047,0.0006,0.0001,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_942_scaled.jpg,0,0,0.4313,0.3184,0.5473,0.0008,0.9338,0.5864,0.2010,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_241_scaled.jpg,0,0,0.4803,0.7864,0.0031,0.0000,0.1583,0.9523,0.9819,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-mailbox-on-wall_583454066_scaled.jpg,1,1,0.9900,0.9976,1.0000,0.9988,0.9992,0.9998,0.9448,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_850234434_scaled.jpg,1,0,0.2054,0.2148,0.1147,0.0001,0.4860,0.0004,0.4163,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_783_scaled.jpg,0,0,0.0605,0.0594,0.0007,0.0000,0.0734,0.0000,0.2293,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\architecture_1784_scaled.jpg,0,0,0.4001,0.6047,0.0036,0.0022,0.0570,0.9375,0.7954,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\lhq_214_scaled.jpg,0,0,0.0174,0.0123,0.0000,0.0856,0.0006,0.0000,0.0059,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\landscape_synthetic_dreamlike_photoreal_20_grassland-with-grazing-animals-cloudy-sky_976783825_scaled.jpg,1,1,0.9998,1.0000,0.9997,0.9999,1.0000,1.0000,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\0_real\celeba_655_scaled.jpg,0,0,0.0004,0.0003,0.0000,0.0003,0.0002,0.0002,0.0016,,,,,,
data/test/meta_classifier_train_data/known_test_scaled\1_fake\building_synthetic_juggernaut_xl_v9_abandoned-farmhouse-in-rural-field_21833793_scaled.jpg,1,1,0.9959,0.9992,1.0000,0.9992,1.0000,1.0000,0.9768,,,,,,
