img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-oasis-with-palm-trees-and-water-pool_954553133_jpeg.jpg,1,1,0.6675,1.0000,0.9991,0.9969,0.0026,0.0064,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_697_jpeg.jpg,0,0,0.2086,0.0000,0.0010,0.0003,0.6964,0.5540,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_group-photo-of-three-friends-mixed-ethnicities-laughing-in-a_153407201_jpeg.jpg,1,1,0.6438,0.8077,0.9984,0.9997,0.0283,0.0334,0.9949,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_96427805_jpeg.jpg,1,1,0.5903,1.0000,0.9972,0.9993,0.0049,0.3063,0.2339,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1439_jpeg.jpg,0,0,0.3174,0.5180,0.3671,0.0271,0.2060,0.7858,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1521_jpeg.jpg,0,0,0.4972,0.9347,0.7840,0.8300,0.0004,0.4280,0.0061,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-in-urban-street-view_608375598_jpeg.jpg,1,1,0.5104,0.9944,0.9932,0.9999,0.0005,0.0001,0.0746,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_futuristic-office-tower-with-curved-glass-blue-sky_876928441_jpeg.jpg,1,1,0.8066,1.0000,0.8644,0.9771,0.9981,0.0001,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_942_jpeg.jpg,0,0,0.1958,0.0103,0.0072,0.2337,0.3102,0.5295,0.0841,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1560_jpeg.jpg,0,0,0.2702,0.0458,0.6113,0.8687,0.0135,0.0046,0.0773,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_769_jpeg.jpg,0,0,0.0218,0.0045,0.0668,0.0478,0.0050,0.0055,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1187_jpeg.jpg,0,0,0.2667,0.2427,0.1165,0.6222,0.0022,0.6027,0.0142,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_126_jpeg.jpg,0,0,0.1629,0.0000,0.0018,0.0007,0.4089,0.5659,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_professional-headshot-of-a-south-asian-man-with-glasses-neut_259154085_jpeg.jpg,1,1,0.6536,1.0000,0.9955,1.0000,0.0795,0.0356,0.8110,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_428_jpeg.jpg,0,0,0.1356,0.1649,0.1708,0.3656,0.0069,0.0032,0.1023,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_waterfall-in-daylight_755309459_jpeg.jpg,1,1,0.5114,1.0000,0.9994,0.9990,0.0003,0.0494,0.0205,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_309048028_jpeg.jpg,1,1,0.8267,1.0000,0.9971,0.9998,0.9798,0.0029,0.9807,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_852_jpeg.jpg,0,0,0.3130,0.1012,0.0019,0.8742,0.4678,0.4132,0.0196,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_309_jpeg.jpg,0,0,0.1698,0.7208,0.0449,0.2447,0.0079,0.0000,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_992041934_jpeg.jpg,1,1,0.6679,0.9996,0.9897,0.9992,0.0098,0.0142,0.9952,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_greek-island-whitewashed-buildings-with-blue-roofs_107064621_jpeg.jpg,1,1,0.8111,1.0000,0.9825,0.9998,0.8209,0.0639,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_648145840_jpeg.jpg,1,1,0.6692,1.0000,0.9999,0.9991,0.0166,0.0006,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_48_jpeg.jpg,0,1,0.5582,0.9194,0.9877,0.9956,0.0090,0.0032,0.4345,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1715_jpeg.jpg,0,1,0.8055,0.9230,0.9795,0.9849,0.9740,0.0039,0.9678,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_106323671_jpeg.jpg,1,1,0.6659,1.0000,1.0000,0.9990,0.0062,0.0035,0.9869,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-mailbox-on-wall_583454066_jpeg.jpg,1,1,0.5046,1.0000,0.9948,0.6407,0.0001,0.0115,0.3802,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-small-barn_79746528_jpeg.jpg,1,1,0.5782,1.0000,0.9999,1.0000,0.0006,0.4018,0.0669,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1711_jpeg.jpg,0,0,0.1414,0.0107,0.0306,0.6540,0.0290,0.1065,0.0176,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-eyeglasses_765359330_jpeg.jpg,1,1,0.6713,1.0000,0.9946,0.9994,0.0555,0.0127,0.9659,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1806_jpeg.jpg,0,0,0.4651,0.7940,0.8189,0.9278,0.0001,0.0000,0.2497,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_472261484_jpeg.jpg,1,1,0.5021,1.0000,1.0000,0.9998,0.0001,0.0012,0.0117,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_33729407_jpeg.jpg,1,1,0.6707,1.0000,0.8670,0.9996,0.0540,0.3307,0.7730,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1870_jpeg.jpg,0,0,0.1146,0.0285,0.0228,0.3550,0.0346,0.2440,0.0025,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1406_jpeg.jpg,0,1,0.5393,0.9999,0.8793,0.8901,0.4307,0.0019,0.0340,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_desert-oasis-with-palm-trees-and-water-pool_418744975_jpeg.jpg,1,1,0.7486,1.0000,0.9993,0.9998,0.4672,0.0252,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_636_jpeg.jpg,0,0,0.1022,0.0008,0.0045,0.4194,0.0176,0.1644,0.0064,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_29_jpeg.jpg,0,0,0.1034,0.0001,0.0252,0.4639,0.0482,0.0021,0.0810,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_989_jpeg.jpg,0,0,0.1193,0.0043,0.0158,0.2450,0.0485,0.4011,0.0011,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_84_jpeg.jpg,0,0,0.2281,0.8261,0.1034,0.2451,0.0476,0.1452,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_desert-under-bright-sun_505234799_jpeg.jpg,1,1,0.6469,1.0000,1.0000,1.0000,0.0138,0.3101,0.5576,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-middle-aged-man-with-a-beard-wearing-a-suit-outdo_605306364_jpeg.jpg,1,1,0.9723,1.0000,0.9961,0.9997,0.9867,0.8573,0.9941,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_426_jpeg.jpg,0,0,0.1654,0.0037,0.0737,0.9101,0.0000,0.0001,0.0050,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_465_jpeg.jpg,0,0,0.2021,0.0062,0.3946,0.6261,0.0136,0.0015,0.1709,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_398_jpeg.jpg,0,0,0.4807,0.9884,0.9312,0.7700,0.0035,0.1910,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1413_jpeg.jpg,0,1,0.5326,0.9867,0.4866,0.9270,0.0309,0.4878,0.2763,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1637_jpeg.jpg,0,0,0.4584,0.8617,0.7861,0.8765,0.0350,0.1907,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_vast-tundra-under-cloudy-sky-lonely-feeling_275139576_jpeg.jpg,1,1,0.5033,0.9999,0.9980,0.9734,0.0005,0.0015,0.0466,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-shop-sign_732492872_jpeg.jpg,1,0,0.4431,0.9893,0.6779,0.9817,0.0047,0.0002,0.0046,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_192673893_jpeg.jpg,1,1,0.7059,1.0000,0.9978,1.0000,0.0637,0.1746,0.9993,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_933476227_jpeg.jpg,1,1,0.6640,1.0000,0.9468,0.9999,0.0406,0.0007,0.9958,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_savannah-landscape-with-acacia-trees-golden-hour_510173761_jpeg.jpg,1,1,0.6671,1.0000,0.9996,0.9993,0.0018,0.0019,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_17_jpeg.jpg,0,0,0.1249,0.0004,0.0033,0.0016,0.4435,0.3005,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-tree-shadow-on-wall_456195627_jpeg.jpg,1,1,0.6622,1.0000,0.9726,0.9997,0.0024,0.0001,0.9987,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-balcony_135078507_jpeg.jpg,1,1,0.6429,0.8846,0.9991,0.9798,0.0011,0.0000,0.9932,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_792_jpeg.jpg,0,0,0.3232,0.1299,0.2570,0.9159,0.0014,0.0028,0.6322,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_desert-plateau-with-cacti-midday-sun_603102939_jpeg.jpg,1,1,0.6759,1.0000,0.9998,0.9990,0.0024,0.0541,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_desert-adobe-houses-warm-sunset-light_649252435_jpeg.jpg,1,1,0.7427,0.9970,0.9949,0.9940,0.4546,0.0165,0.9992,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_310727956_jpeg.jpg,1,1,0.6724,1.0000,0.9987,0.9999,0.0075,0.0282,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_231009562_jpeg.jpg,1,1,0.6662,1.0000,0.9908,0.9959,0.0036,0.0074,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_inpainting_add-nose-piercing_944284574_jpeg.jpg,1,1,0.5008,0.0336,0.9751,0.9980,0.6074,0.1576,0.2330,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-museum-building-with-geometric-shapes_73466220_jpeg.jpg,1,1,0.6931,0.9969,0.9987,0.9711,0.1928,0.0001,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_750_jpeg.jpg,0,1,0.5986,0.9983,0.9992,0.9986,0.0041,0.5891,0.0025,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_840_jpeg.jpg,0,0,0.2316,0.0000,0.0057,0.9225,0.3813,0.0734,0.0067,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_882403819_jpeg.jpg,1,1,0.8175,1.0000,0.9985,1.0000,0.9073,0.0005,0.9988,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_637_jpeg.jpg,0,0,0.3810,0.9828,0.0871,0.4727,0.1161,0.6102,0.0170,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_109_jpeg.jpg,0,0,0.4098,0.9450,0.4905,0.7386,0.0078,0.0001,0.2770,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1042_jpeg.jpg,0,0,0.3524,0.9937,0.0848,0.9650,0.0026,0.0679,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_547_jpeg.jpg,0,0,0.1773,0.0000,0.0013,0.0016,0.5050,0.5558,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_637_jpeg.jpg,0,0,0.3613,1.0000,0.2731,0.7755,0.0000,0.0408,0.0784,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_649_jpeg.jpg,0,0,0.2098,0.4862,0.0232,0.3714,0.0037,0.0000,0.3741,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-railing-on-stairs_974477733_jpeg.jpg,1,1,0.5602,0.9998,0.9899,0.9997,0.0771,0.0021,0.2923,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_863_jpeg.jpg,0,0,0.0663,0.0000,0.0023,0.0016,0.1881,0.2058,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_555845817_jpeg.jpg,1,1,0.5477,0.9921,0.7394,0.9995,0.1750,0.0041,0.3759,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_traditional-chinese-pagoda-surrounded-by-trees_269108476_jpeg.jpg,1,1,0.6896,1.0000,0.9998,0.9676,0.1698,0.0002,1.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_850234434_jpeg.jpg,1,0,0.2968,0.0017,0.6458,0.5616,0.0011,0.0038,0.5669,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_inpainting_add-mustache_246606809_jpeg.jpg,1,1,0.6853,0.9999,0.9789,1.0000,0.1187,0.0173,0.9969,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_201415221_jpeg.jpg,1,1,0.6635,1.0000,0.9992,0.9880,0.0013,0.0000,0.9925,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_624_jpeg.jpg,0,0,0.2953,0.9642,0.0990,0.2434,0.0004,0.3879,0.0768,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1180_jpeg.jpg,0,0,0.3083,0.3691,0.2585,0.9556,0.1881,0.0000,0.0783,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_581_jpeg.jpg,0,1,0.6318,0.9985,0.9956,0.9983,0.1649,0.0001,0.6334,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_541_jpeg.jpg,0,0,0.1622,0.1224,0.2211,0.6242,0.0004,0.0048,0.0000,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_157243285_jpeg.jpg,1,1,0.9632,1.0000,0.9968,0.9997,0.9776,0.8090,0.9963,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_colorful-colonial-houses-in-latin-america_72541522_jpeg.jpg,1,1,0.8226,1.0000,0.9938,0.9960,0.9455,0.0007,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1776_jpeg.jpg,0,0,0.3108,0.0062,0.8788,0.6736,0.0003,0.0002,0.3057,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_synthetic_stable_diffusion_15_close-up-of-a-young-child-with-face-paint-festival-backgroun_255555532_jpeg.jpg,1,1,0.7830,0.9999,0.9999,1.0000,0.7016,0.0006,0.9962,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_743_jpeg.jpg,0,0,0.1396,0.0000,0.0005,0.0010,0.8181,0.0179,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_846594625_jpeg.jpg,1,0,0.3753,0.7235,0.5773,0.9134,0.0002,0.0010,0.0366,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_980908798_jpeg.jpg,1,1,0.8047,1.0000,0.9858,0.9996,0.8235,0.0193,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_709_jpeg.jpg,0,0,0.0417,0.0000,0.0046,0.0016,0.2424,0.0012,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1078_jpeg.jpg,0,1,0.5791,0.8569,0.9704,0.9819,0.6392,0.0234,0.0030,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_905_jpeg.jpg,0,0,0.3532,0.5101,0.6736,0.8984,0.0000,0.0001,0.0369,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_727_jpeg.jpg,0,0,0.2407,0.0184,0.9597,0.3026,0.0649,0.0380,0.0606,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_105_jpeg.jpg,0,0,0.3590,0.0009,0.0633,0.9577,0.8950,0.2078,0.0291,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_865_jpeg.jpg,0,0,0.0611,0.0000,0.0003,0.0006,0.3579,0.0077,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-neon-signs_551323129_jpeg.jpg,1,1,0.6578,0.9837,0.9949,0.9988,0.0760,0.0007,0.8929,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_884_jpeg.jpg,0,0,0.1863,0.0038,0.0294,0.7614,0.0001,0.0005,0.3225,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-electricity-pole_264115902_jpeg.jpg,1,1,0.5158,0.9998,0.9988,1.0000,0.0073,0.0422,0.0467,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_705502155_jpeg.jpg,1,1,0.5675,1.0000,0.9873,0.9966,0.1576,0.0367,0.2266,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_26_jpeg.jpg,0,1,0.6424,0.9618,0.9501,0.9808,0.0001,0.0001,0.9615,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_779_jpeg.jpg,0,0,0.2880,0.0000,0.0005,0.0011,0.7814,0.9447,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_608_jpeg.jpg,0,0,0.1183,0.0000,0.0088,0.6539,0.0050,0.0417,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_86894676_jpeg.jpg,1,1,0.5130,0.9993,1.0000,1.0000,0.0007,0.0519,0.0264,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_mosque-with-detailed-minarets-photographed-at-sunset_891617661_jpeg.jpg,1,1,0.6538,1.0000,0.9312,0.9877,0.0021,0.0021,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_desert-dunes-under-clear-blue-sky-detailed-sand-textures_308071260_jpeg.jpg,1,1,0.5957,1.0000,0.9769,0.9895,0.0214,0.1646,0.4216,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_northern-lights-over-snowy-forest-night-sky-full-of-stars_655070776_jpeg.jpg,1,1,0.6444,1.0000,0.9296,0.9826,0.0063,0.1050,0.8429,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_144193988_jpeg.jpg,1,1,0.5477,0.5311,0.8265,0.9860,0.0002,0.0014,0.9411,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_171_jpeg.jpg,0,0,0.3574,0.4058,0.7484,0.8748,0.0000,0.1151,0.0004,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1570_jpeg.jpg,0,0,0.0316,0.0012,0.0027,0.1390,0.0458,0.0007,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-colonial-houses-in-latin-america_442437193_jpeg.jpg,1,1,0.5999,0.9893,0.9928,0.9994,0.0018,0.0500,0.5663,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_1483_jpeg.jpg,0,0,0.0278,0.0105,0.0332,0.0680,0.0087,0.0457,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_synthetic_juggernaut_xl_v9_ancient-roman-amphitheater-ruins_686624944_jpeg.jpg,1,1,0.7973,1.0000,0.9558,0.9910,0.8294,0.0077,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\lhq_710_jpeg.jpg,0,0,0.2958,0.8153,0.0254,0.4182,0.5114,0.0028,0.0015,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-warm-golden-hour-tones_928733905_jpeg.jpg,1,1,0.5894,0.9862,0.7248,0.9984,0.8135,0.0001,0.0136,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_872792131_jpeg.jpg,1,1,0.7652,0.9988,0.9926,0.9997,0.9591,0.0005,0.6405,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_stable_diffusion_15_dramatic-thunderstorm-over-open-fields_635540031_jpeg.jpg,1,1,0.7535,1.0000,0.9962,0.9912,0.3581,0.2711,0.9044,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_107_jpeg.jpg,0,0,0.0305,0.1201,0.0166,0.0282,0.0001,0.0005,0.0173,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\architecture_1577_jpeg.jpg,0,0,0.1435,0.0179,0.0416,0.7948,0.0002,0.0007,0.0056,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_dreamlike_photoreal_20_panoramic-coastline-with-fishing-boats-sunrise_116198605_jpeg.jpg,1,1,0.6646,0.9998,0.9472,0.8997,0.0009,0.1436,0.9961,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_457611678_jpeg.jpg,1,1,0.6879,0.9994,0.9710,0.9738,0.0007,0.9782,0.2044,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_950_jpeg.jpg,0,0,0.1851,0.0000,0.0554,0.8264,0.1311,0.0432,0.0542,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_meadow-with-flowers-sunny_183086167_jpeg.jpg,1,1,0.6666,0.9998,0.9999,0.9981,0.0014,0.0015,0.9987,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-deer-in-forest_142382589_jpeg.jpg,1,1,0.6104,1.0000,0.9999,0.9962,0.0025,0.0008,0.6632,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\faceforensics_799_jpeg.jpg,0,0,0.2279,0.0087,0.8919,0.4108,0.0029,0.0134,0.0393,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_synthetic_juggernaut_xl_v9_volcanic-landscape-with-lava-fields-dramatic-sky_592326391_jpeg.jpg,1,1,0.7581,1.0000,0.9994,0.9984,0.6854,0.0469,0.8186,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-barn_923894849_jpeg.jpg,1,1,0.6781,1.0000,0.9999,0.9999,0.0553,0.0139,0.9996,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_451501134_jpeg.jpg,1,1,0.6704,0.9990,0.9685,0.9958,0.0004,0.0753,0.9834,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-at-night-with-lit-windows_43303807_jpeg.jpg,1,0,0.4517,0.9950,0.7505,0.9534,0.0029,0.0032,0.0050,,,,,,
data/test/meta_classifier_train_data/known_test_jpeg\0_real\celeba_197_jpeg.jpg,0,0,0.2020,0.3771,0.3212,0.0010,0.4675,0.0446,0.0008,,,,,,
